genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000010264	0.209600594866678	1.90572378134169	1.71026003714341	0.190951635487404	0.277902513414196
ENSGMOG00000001772	-0.160201135175922	2.92661372499812	1.70935258512528	0.191069390815715	0.27804834745048
ENSGMOG00000006430	-0.179941453370388	3.89496675812128	1.70914653033905	0.191096141272942	0.278061734587365
ENSGMOG00000000690	0.231043642955939	2.12600403727204	1.70831921348706	0.191203589246861	0.278192530483792
ENSGMOG00000016022	-0.299586775222225	0.418283130268789	1.70718022754058	0.191351630652015	0.278382358532587
ENSGMOG00000013255	-0.197738204639899	2.20913750274089	1.7068680467647	0.191392230163715	0.27839955454347
ENSGMOG00000016885	-0.122716339624449	9.70769866308464	1.70681910915903	0.191398595473551	0.27839955454347
ENSGMOG00000008714	-0.161790839299712	3.49067936950218	1.70626759839245	0.191470347508354	0.278478354500583
ENSGMOG00000014539	0.37349963002839	0.149501883517561	1.70611794310231	0.19148982320664	0.278481115206793
ENSGMOG00000005765	0.130617320299622	4.32840881628725	1.70487497410439	0.191651668891023	0.278690903188662
ENSGMOG00000019983	-0.22293189171931	1.45956065688365	1.70465047908488	0.191680917167803	0.278707853403956
ENSGMOG00000008226	0.135445996717393	3.56187927774819	1.70407183017974	0.191756330315864	0.278791918986347
ENSGMOG00000020270	-0.28105863383247	0.555348130249506	1.70367706445767	0.191807798526936	0.278841159117475
ENSGMOG00000015273	0.233788114345399	1.05822087338373	1.70324915210337	0.191863606495387	0.278896698569265
ENSGMOG00000006701	-0.262428349963056	0.911286515544367	1.70220155009052	0.192000313885681	0.279069814026683
ENSGMOG00000015667	0.264088377976234	1.34435597699743	1.70162696842274	0.192075342514908	0.279153256716235
ENSGMOG00000002405	0.133202502873627	4.45955735728406	1.69986312945668	0.192305877765149	0.27946266936647
ENSGMOG00000009732	0.0996482807030693	5.66161298101998	1.69765523237431	0.192594907273888	0.279857022465396
ENSGMOG00000012174	0.109332851770518	7.70978814441388	1.69749453201031	0.19261596389848	0.279861951214565
ENSGMOG00000015240	0.121889039465103	4.66513257452681	1.69623603219285	0.192780958581592	0.280064623032784
ENSGMOG00000012384	0.112729044428747	4.51682570400312	1.69616094169683	0.19279080848296	0.280064623032784
ENSGMOG00000012864	-0.102948204262193	9.61225230587297	1.69533509365363	0.192899176857046	0.280196356371704
ENSGMOG00000008675	0.134336931247196	3.96755698170741	1.69490263120939	0.192955953277033	0.280253132358639
ENSGMOG00000016665	0.141216306597687	3.59529105144102	1.69471778682122	0.192980226779158	0.280262694368155
ENSGMOG00000001834	-0.198824631182524	2.40034082950465	1.69365608639164	0.193119716881227	0.280439566869778
ENSGMOG00000006433	0.306188322138916	0.636590743710303	1.69347711949057	0.193143241810626	0.280448023096485
