genes	logFC.oilhigh	logFC.oillow	logCPM	F	PValue	FDR
ENSGMOG00000003179	-0.348220375108305	-0.0959956971315027	7.51588549821076	18.5056690052889	0.000177795574695002	0.000958573511445645
ENSGMOG00000014752	0.648076115625881	-0.0157303752049438	1.82169612526866	18.4989825047384	0.000178097837672405	0.000959879515409309
ENSGMOG00000012421	0.421968912846279	-0.0869378307166063	4.53932024701715	18.4812137769763	0.000178903970127332	0.000963899388917171
ENSGMOG00000006487	-0.984004205062315	-0.398713260310536	1.21010006748949	18.4694783492878	0.000179438701936154	0.000966454793755825
ENSGMOG00000015739	-0.474833261028837	-0.00678173685285614	3.8249550367644	18.4498114101052	0.000180338995864028	0.000970976728236251
ENSGMOG00000014489	0.503608062739931	0.204130357069144	3.72251954179173	18.4410878901569	0.000180740007581979	0.000972555033667385
ENSGMOG00000019136	-0.372340077617653	-0.282203424580794	6.59137200125812	18.440788871124	0.000180753771500186	0.000972555033667385
ENSGMOG00000007930	-1.02946840492125	-0.364461251467574	1.24006276829967	18.4377233124585	0.000180894949978739	0.000972987267107306
ENSGMOG00000019177	-0.430185808563911	-0.159264251855155	5.9377497270059	18.4314198774557	0.00018118564435567	0.00097422314690367
ENSGMOG00000007556	-0.376167548158228	-0.0466675373368026	5.85367560102559	18.4273898463742	0.00018137178022833	0.000974896180716379
ENSGMOG00000016706	0.395297580745259	0.114366970611368	4.90524765256397	18.4186747159247	0.000181775065942033	0.000976735577781936
ENSGMOG00000007931	0.329184411645826	0.0347795326032168	6.56381637728143	18.4166707718548	0.000181867943722327	0.000976906378254527
ENSGMOG00000010543	0.385543397638568	0.0609717262002584	6.83463864449082	18.3934182661745	0.000182949669656904	0.000982386893043504
ENSGMOG00000015185	-0.992911389448667	-0.279734711444676	2.32835301847055	18.3888483673404	0.000183163140711799	0.000983203015482501
ENSGMOG00000006441	1.12789719221416	0.513476065119193	1.01879874233525	18.3810025616909	0.000183530310798245	0.000984843355696217
ENSGMOG00000015783	-0.640944065125717	-0.178205488704389	5.40967853509106	18.3773929042832	0.00018369952290118	0.000985420687927798
ENSGMOG00000009116	1.59756917309353	1.15564890434172	0.17708112452595	18.3709604682225	0.000184001508412271	0.000986438868395736
ENSGMOG00000017739	-0.486353800617611	-0.166708189610805	7.56977568613509	18.3707222390111	0.000184012703672346	0.000986438868395736
ENSGMOG00000016140	0.379478777652581	-0.0831522097019975	5.01859519692637	18.3587159767544	0.000184577945344794	0.00098913737399752
ENSGMOG00000002513	-0.659324947001287	-0.468957072896234	4.62749242718876	18.3563157674453	0.000184691185725459	0.00098941264687967
ENSGMOG00000014776	-0.386766166780463	-0.124528234652724	6.19224982925972	18.3493552477128	0.000185020034207798	0.000990842386810748
ENSGMOG00000013106	-0.394574912412861	-0.0900706541223529	5.24157010643274	18.3473838897208	0.000185113293907567	0.000991009937353833
ENSGMOG00000011361	0.601726298718694	0.273681121924577	4.16108720649138	18.3408012637087	0.000185425095253311	0.000992346953880754
ENSGMOG00000000291	-0.36345988463874	-0.132265408669023	6.39951635711411	18.3340044518429	0.00018574768076199	0.000993740770513545
ENSGMOG00000020489	0.380805544974652	0.0461632421078121	6.41231198174037	18.3287566237121	0.000185997194402851	0.000994742854747825
ENSGMOG00000008157	0.664035738338309	0.155162175227559	3.11510636013757	18.326373512247	0.000186110630215085	0.000994779055673247
ENSGMOG00000002811	-0.414712276531523	-0.194729488807443	5.3811176986011	18.3260007558005	0.000186128380624999	0.000994779055673247
ENSGMOG00000011612	0.447552063671237	0.0509320106697158	5.15859241605316	18.3227253693068	0.00018628443669139	0.000995280463458745
ENSGMOG00000002311	0.574560238929793	0.215252664037486	3.6465960163416	18.3092273442102	0.00018692915306576	0.000998391478515217
ENSGMOG00000013567	0.0651547785275737	-0.581480406777434	4.35983228504355	18.3027850537186	0.00018723777228943	0.000999705915419122
ENSGMOG00000000176	-0.553052266663036	-0.207826030992821	4.39422998392194	18.2997388714648	0.000187383905820688	0.00100003595784192
ENSGMOG00000006842	0.895562765139687	0.38065316440554	3.70080902623558	18.2988897974748	0.000187424661725484	0.00100003595784192
ENSGMOG00000006086	-0.353940472891107	0.0332008522313681	5.35247107545597	18.2972323801629	0.000187504248043484	0.00100012689475095
ENSGMOG00000002330	-0.602037829748514	-0.170454092312056	4.88401881478864	18.2876696646947	0.000187964198595334	0.00100224591521774
ENSGMOG00000007982	0.696501564421925	-0.236326037509596	1.02112216942336	18.2846614281392	0.000188109159942937	0.00100268452554917
ENSGMOG00000001055	0.474920330807701	0.281258069708327	3.733114902161	18.2777567126766	0.000188442375555693	0.0010041259671813
ENSGMOG00000014957	-0.50482554664965	-0.641395794616485	5.14341404241508	18.2707106719529	0.000188783116688513	0.00100528353001517
ENSGMOG00000009005	0.801319374002785	0.149354009392922	1.81422471962157	18.2706646567043	0.000188785344295889	0.00100528353001517
ENSGMOG00000007637	-0.467298115604219	-0.238250663321111	3.95157733768674	18.2675462719725	0.000188936376918576	0.00100575286394972
ENSGMOG00000011260	-0.375113279833111	-0.119252931494111	7.32333459512568	18.253273491824	0.000189629439350507	0.00100910627775506
ENSGMOG00000020145	-0.71074696385545	-0.376252375120294	3.30427259699698	18.2413505453705	0.000190210656725047	0.00101186247893887
ENSGMOG00000004729	-0.542001149624485	-0.404162584121046	3.62471518363838	18.2360975451187	0.0001904673837932	0.00101289123187132
ENSGMOG00000006223	0.403745945940162	0.265003002616336	4.90357164259197	18.2326794871782	0.000190634648329797	0.00101344370393676
ENSGMOG00000011037	0.513798336440858	0.306149930722811	4.42142476691887	18.2309030540757	0.000190721646267736	0.00101356924076682
ENSGMOG00000001810	0.361568508926152	0.130144486118913	7.89015351372526	18.226003780728	0.00019096181874847	0.00101450845302551
ENSGMOG00000009431	-0.412506778576458	-0.0480967351444099	5.30437306439781	18.2196358467645	0.000191274511963231	0.00101583218890868
ENSGMOG00000012412	0.548923104273216	-0.119764015999043	4.21244555023898	18.1998402971373	0.000192250354948026	0.00102067577223569
ENSGMOG00000002631	-0.497805369031289	-0.0841035410898246	5.66883214361756	18.1918519006038	0.000192645784390145	0.00102243569139821
ENSGMOG00000002007	-1.12470282490549	-0.257305765618524	0.918373671304283	18.1886377018447	0.000192805154587018	0.00102294201293995
ENSGMOG00000014122	1.49019398013417	0.619691375479831	0.715581557028739	18.1837691295742	0.000193046844924249	0.00102388460934782
ENSGMOG00000017222	0.443436675708642	0.168844398657595	4.19572221891769	18.167193913128	0.000193872323830089	0.00102792186020125
ENSGMOG00000003441	0.364462695445533	0.192342703771961	5.20642991914541	18.1514301892933	0.000194661185547315	0.00103176235269709
ENSGMOG00000019272	-0.429978487093535	-0.163570505747701	6.57925814009378	18.1396827404247	0.000195251480469749	0.00103454818561688
ENSGMOG00000005320	-0.531827506646126	-0.220242199910012	4.04376773735805	18.1356710873251	0.000195453536022008	0.00103527575174824
ENSGMOG00000008395	0.498778920339612	0.0373912084103399	2.5430987094524	18.1324531014214	0.000195615791952479	0.00103579209573248
ENSGMOG00000016973	0.622635985560655	0.144382280037873	3.74347277066017	18.1294906015435	0.000195765303867558	0.00103593665488441
ENSGMOG00000014970	0.810868478442611	0.335868132388155	2.94586791147992	18.1293449546708	0.000195772657811312	0.00103593665488441
ENSGMOG00000003128	-0.606797132183313	-0.132874576599179	2.78263870799288	18.1185267579665	0.000196319781846922	0.00103848813480454
ENSGMOG00000016078	0.820891058617959	0.145987366143844	2.65098576586775	18.1158718438813	0.00019645432321132	0.00103885617806621
ENSGMOG00000016372	0.5907283751504	0.361724013226903	4.04574896389891	18.1001991802787	0.000197250737001574	0.00104272282161725
ENSGMOG00000012514	0.745126207445331	0.325324069267919	3.61806196807997	18.0942402451077	0.000197554524243223	0.00104398360779028
ENSGMOG00000009675	-0.457682320696741	-0.0929929465957996	7.20307321058221	18.0921684237159	0.000197660272934694	0.00104419736521265
ENSGMOG00000015455	0.373802231035071	0.0314521898856507	7.60312612546312	18.0885294059552	0.000197846172361536	0.00104483426097534
ENSGMOG00000012351	0.494754044608408	0.153952600797343	7.36820851307055	18.0630074264551	0.000199155671973043	0.00105140255877218
ENSGMOG00000017335	0.523410400409583	0.218224435573906	3.36532064702051	18.0601846355771	0.000199301121569238	0.00105162010000623
ENSGMOG00000000632	0.925602156147706	0.0771270372489946	2.34541457730777	18.0596554039248	0.000199328404922698	0.00105162010000623
ENSGMOG00000005529	-0.820144025050467	0.401048830398974	0.819621484540009	18.048474351549	0.000199905831853762	0.00105431865342134
ENSGMOG00000001732	1.19012290026401	0.286140119218802	0.106524478142051	18.0450463932565	0.000200083251121774	0.00105490645192492
ENSGMOG00000012434	-0.595256072225612	-0.201660269173688	3.59353936823257	18.0420727274592	0.000200237305579445	0.00105522397145196
ENSGMOG00000005722	0.350358707999125	0.0620096467520015	6.54271947813739	18.041336807789	0.000200275452026559	0.00105522397145196
ENSGMOG00000009389	-0.415232241398744	-0.0738116623507538	5.35188561059862	18.0202606953372	0.000201371515982806	0.00106035619060456
ENSGMOG00000005939	0.37937737229249	0.222491685734438	4.99454120487034	18.0200571177959	0.000201382136881123	0.00106035619060456
ENSGMOG00000018382	-0.61322522975283	-0.283358322168369	2.69753228560805	18.0187421240576	0.000201450757410519	0.00106036835475695
ENSGMOG00000014176	-0.485508732139148	-0.22283835243665	3.70717695347872	18.0083258673711	0.000201995268930452	0.00106288461515856
ENSGMOG00000008139	0.42027183225144	0.122647457508896	9.60136504749418	17.9936418737674	0.000202765776341408	0.00106658800311693
ENSGMOG00000014569	-0.455445040894707	-0.0748607239620716	4.70497292213282	17.9858171327594	0.000203177751524291	0.00106807157386235
ENSGMOG00000020504	1.89459525078684	1.10629049311897	-0.274411016884346	17.9855201567115	0.000203193406504305	0.00106807157386235
ENSGMOG00000006350	-0.404022170414436	0.116237794178962	3.30878602681036	17.9844811270429	0.000203248189560574	0.00106807157386235
ENSGMOG00000013321	-0.35441188131689	0.0459385642776004	6.0042427978853	17.9806453198936	0.000203450581560551	0.00106822262648301
ENSGMOG00000019280	-0.753027631776306	-0.15103877846356	1.81941152885193	17.9802595917961	0.000203470946984062	0.00106822262648301
ENSGMOG00000007839	1.11475917785675	0.380906036259721	1.57397775804898	17.9801385431461	0.000203477338519619	0.00106822262648301
ENSGMOG00000002187	0.569060524010262	0.102727061490016	3.20793142853185	17.9779392049008	0.000203593507132087	0.0010684817107152
ENSGMOG00000008462	0.457786842521921	0.110931385062477	4.77332640709251	17.9726240663003	0.000203874569120329	0.00106948193923699
ENSGMOG00000004271	-0.489848821266172	-0.146250270934137	4.95614382705201	17.9718062294786	0.000203917855839758	0.00106948193923699
ENSGMOG00000012254	0.703028450092603	0.434060466923144	2.61129286608868	17.9627895150877	0.000204395801889136	0.00107156968891724
ENSGMOG00000016015	-0.459787138767206	-0.100914240229989	4.32511940512585	17.9616539982178	0.000204456083839028	0.00107156968891724
ENSGMOG00000005238	-0.637964575451948	0.0162059953423037	2.18677665260857	17.9605077017128	0.000204516958950374	0.00107156968891724
ENSGMOG00000017153	-0.535807025315266	0.0206294346760222	2.424832645268	17.9489562327382	0.000205131583770723	0.00107443798102772
ENSGMOG00000014109	0.297641540039988	-0.324641934662029	3.85093482433543	17.9443711892444	0.000205376135650141	0.00107536666181448
ENSGMOG00000014049	-0.54968956384597	-0.151015018777428	3.59739205377049	17.9413827416161	0.000205535711948693	0.00107584994100542
ENSGMOG00000002034	-0.711095039957733	-0.148818876829437	1.9851315486299	17.9344798678154	0.000205904859195633	0.00107742951681851
ENSGMOG00000014728	-0.793957441279001	-0.411247673044831	6.98791157840506	17.9316841985952	0.000206054582644141	0.0010777175527075
ENSGMOG00000018597	0.548239543914909	0.526312530599712	6.82278212378157	17.9309356017637	0.000206094695527454	0.0010777175527075
ENSGMOG00000016545	0.905394117314962	0.404713137482489	2.24775379900797	17.9290922104183	0.000206193510562421	0.00107773303657632
ENSGMOG00000002613	-0.652870643273955	-0.0876543927460096	2.53349385722893	17.9283660962753	0.000206232448997783	0.00107773303657632
ENSGMOG00000019356	0.454692216590231	0.105603351307234	4.60164548290077	17.911639332934	0.000207131797891615	0.00108207924863928
ENSGMOG00000012138	-0.370546834062295	-0.190262032443201	5.7282857530706	17.9016990258818	0.00020766841155173	0.00108452827208482
ENSGMOG00000018313	0.454925129796231	0.193830645875822	6.62716596498116	17.9002352544737	0.000207747567208095	0.00108458744604135
ENSGMOG00000018849	0.644705944589237	0.33474982905791	2.92000753083466	17.8968013530205	0.000207933397874819	0.00108499674586956
ENSGMOG00000001587	-0.564703950112588	-0.0119604234678264	6.41131320581189	17.8962792786294	0.000207961667568645	0.00108499674586956
ENSGMOG00000004455	-0.30942556189167	0.0274559486813207	7.80119884449882	17.8937508983128	0.000208098639315134	0.00108535725417101
ENSGMOG00000004598	-0.530891523387896	-0.184608202456753	4.59391150383511	17.8886775495282	0.000208373796889536	0.00108643801306181
ENSGMOG00000013598	-0.431095703569931	-0.177813339190854	3.9340652959014	17.8818334727703	0.000208745659694558	0.00108771203182014
ENSGMOG00000011168	0.84867262927333	0.165351563511156	2.93159347736438	17.8816766702416	0.000208754188334438	0.00108771203182014
ENSGMOG00000002350	-0.4668096165783	-0.200927815545232	4.20594621240701	17.8753335625807	0.000209099534807426	0.00108915656713536
ENSGMOG00000003263	-0.772525440672612	-0.0424121129327924	1.74922933880054	17.865316214852	0.000209646272096706	0.00109157186131397
ENSGMOG00000016420	1.01237580990133	-0.233848017506206	0.316312753542009	17.8643379518591	0.000209699753483616	0.00109157186131397
ENSGMOG00000010439	0.562298960847687	0.0869203157018174	3.68277498150739	17.85485797025	0.000210218841351073	0.00109391783014807
ENSGMOG00000003384	-1.46027216109235	-0.413954558617702	9.12134958880367	17.8451953021159	0.000210749465260358	0.00109632228333714
ENSGMOG00000011123	1.22478547666487	0.121746467401551	1.77398385010273	17.8395452036268	0.00021106045854557	0.00109758302198446
ENSGMOG00000007434	-1.79947167493113	-0.274617440607126	0.0869550336870059	17.8363172669213	0.000211238369625699	0.00109815109515102
ENSGMOG00000000321	-0.338207620066835	-0.114317155649941	6.33872141294918	17.8309857751874	0.000211532600993676	0.00109911544052032
ENSGMOG00000004663	0.51169283669622	0.191368477619011	3.79284265939011	17.8304655533947	0.000211561336121666	0.00109911544052032
ENSGMOG00000006419	0.438943482740953	0.207539335879062	6.83168839931636	17.8251103079692	0.000211857403154352	0.00110029611362171
ENSGMOG00000017995	1.39071325771012	0.0136889396393196	-0.221136501302032	17.8183202977291	0.000212233482288914	0.00110189143353313
ENSGMOG00000014014	-0.595614110954004	-0.20218371781258	2.74872665339631	17.807608127372	0.000212828372590631	0.00110462139113819
ENSGMOG00000003223	0.572371517345294	0.173859472790602	3.09054122983304	17.7957408607696	0.000213489667239276	0.00110769411707439
ENSGMOG00000005602	-0.309954092264081	-0.0558808839804579	9.66392644121424	17.7822133797749	0.000214246381871162	0.00111125977700349
ENSGMOG00000010513	0.564323341036762	0.426115479085563	4.04174387956262	17.7784004514041	0.000214460234661012	0.00111191071911536
ENSGMOG00000008788	0.469398988028651	0.0478664725886505	3.22223949238569	17.777188017959	0.000214528287307092	0.00111191071911536
ENSGMOG00000016670	-0.369266336887138	-0.184648930241256	7.0233315266631	17.7762584229278	0.000214580481470203	0.00111191071911536
ENSGMOG00000018544	-0.39898057896658	-0.304705195029413	4.66099918288966	17.7722545533189	0.000214805455794749	0.00111271591953801
ENSGMOG00000011236	1.63490909163347	0.404303924011211	-0.164598565050151	17.7703605755102	0.000214911972149904	0.00111290717184233
ENSGMOG00000014701	0.361175981117493	0.0628826513352975	5.13510222673414	17.7670697366365	0.000215097192853476	0.00111350573354481
ENSGMOG00000012328	-0.377664270530742	-0.1525429574246	6.00685446165238	17.7632169930439	0.00021531427473702	0.00111416880136415
ENSGMOG00000012516	-0.530065928466204	-0.247109341686	4.13408465788377	17.762323973825	0.000215364627916739	0.00111416880136415
ENSGMOG00000006730	0.389863362972612	0.254690344599616	5.18660653094214	17.7468975021974	0.000216236611886613	0.00111811444938136
ENSGMOG00000013580	-0.379141438554085	-0.170185165907286	6.3479045233325	17.7463585564105	0.000216267149767778	0.00111811444938136
ENSGMOG00000003427	0.328825249595183	0.0687631754141699	6.93596018525103	17.742336029355	0.000216495233106108	0.00111890765866836
ENSGMOG00000018890	0.511487682909058	0.198550207358251	4.42017606831429	17.7411855985127	0.000216560515513637	0.00111890765866836
ENSGMOG00000007511	-0.605682557323538	-0.183243324737739	3.47541185227504	17.7317278989017	0.000217098068040521	0.00112132274096769
ENSGMOG00000014944	0.437527790940855	0.00912353199372813	4.32551346522788	17.7145244672376	0.000218079838101835	0.00112602992931432
ENSGMOG00000001139	0.415997268841746	0.754595340397821	2.32672900217419	17.7087877924542	0.000218408363262087	0.00112736221333894
ENSGMOG00000010952	-1.31101842306023	-0.0548837434877774	2.26442975204118	17.699447961447	0.000218944459891185	0.00112969771077829
ENSGMOG00000018695	-1.26168571792633	-0.230264231568996	0.945774162437305	17.6984449876457	0.000219002120155881	0.00112969771077829
ENSGMOG00000006995	0.313543759486542	-0.0586152765541709	5.25204867655505	17.695313909615	0.000219182236883622	0.00113026222186585
ENSGMOG00000015801	-0.51873259045077	-0.28641001370126	3.8421188272545	17.6929629413449	0.000219317590262098	0.00113059561118028
ENSGMOG00000009953	-0.49719625413331	-0.238342950633088	3.5754184117536	17.6892166991191	0.000219533474571084	0.00113134379370487
ENSGMOG00000006325	0.352474462699647	0.0365861817646901	5.89330387415395	17.6805730419623	0.000220032521852323	0.00113355027607619
ENSGMOG00000013352	-0.813562384117095	-0.681337712471217	1.90417090016065	17.6751706125222	0.000220345102228965	0.00113479501763072
ENSGMOG00000015504	1.27483142646622	-0.363050112381973	-0.285846329685864	17.6715470915405	0.000220555044635252	0.00113541562606666
ENSGMOG00000016360	-0.502085676469028	-0.300955311339332	5.63189198620662	17.6706403969125	0.000220607613669509	0.00113541562606666
ENSGMOG00000010381	0.51831720988114	0.187444887061771	4.9041999868162	17.6614168869684	0.00022114320725115	0.00113780599329252
ENSGMOG00000000526	-0.339543203385789	-0.105496314270275	8.02088581515493	17.6578210636668	0.000221352418697034	0.00113851609114965
ENSGMOG00000011785	-0.376745142432711	-0.251426451817667	6.01832528113037	17.6483075390203	0.000221907039567819	0.0011410017587553
ENSGMOG00000011991	0.544039609596273	0.0419597694594029	6.09805015342419	17.6432653976325	0.000222201639849999	0.001142149284102
ENSGMOG00000002068	0.531027663334003	0.172814498695333	5.3912720716066	17.6414888071251	0.000222305549742518	0.00114231621013258
ENSGMOG00000002376	0.800552242982892	0.0788629561822252	2.17581455979229	17.6368855235442	0.000222575050373754	0.0011433336429575
ENSGMOG00000012302	0.452262208264221	0.297254562665015	5.12076481830149	17.6283670702353	0.000223074764903778	0.00114553261579201
ENSGMOG00000004188	-0.444297913422225	-0.0337626510071563	7.5728811323003	17.6245942938051	0.000223296501039161	0.00114619636593729
ENSGMOG00000011563	0.490915756247329	0.255576931734012	4.84700014446236	17.623729297451	0.000223347375164818	0.00114619636593729
ENSGMOG00000019740	-0.58076608055766	0.347824779924805	3.03586068518905	17.6157661447289	0.000223816353619073	0.00114823462005858
ENSGMOG00000014438	0.771084654125566	0.276013290700365	2.84200958530904	17.6022754434921	0.000224613475631389	0.00115195448647259
ENSGMOG00000006381	-0.654379321582822	-0.563558078280475	1.69236170213037	17.5948459347817	0.000225053865757788	0.00115384301613748
ENSGMOG00000009786	0.841958129269975	-0.891041881668575	2.95702951024532	17.5862951064838	0.000225561961942392	0.00115585809950463
ENSGMOG00000019343	-1.01525757409387	-0.296967124337363	0.809818597312599	17.5857992684286	0.000225591465734098	0.00115585809950463
ENSGMOG00000005564	0.600972408863545	1.24475557018935	2.05265056759968	17.5828400346271	0.000225767641672928	0.0011563902491966
ENSGMOG00000013296	0.37407403293737	0.139902867926805	6.27242767930839	17.5793853767961	0.000225973514064431	0.00115667659323578
ENSGMOG00000012961	0.423906639127052	0.237389986780411	6.64046852814216	17.5784932707126	0.000226026712408918	0.00115667659323578
ENSGMOG00000020287	1.05391872049853	0.303756239651004	1.3308871047219	17.578261347148	0.000226040544922883	0.00115667659323578
ENSGMOG00000007492	-1.44246750845227	-0.337121149268112	0.758846344802742	17.5667833811594	0.00022672634725343	0.00115981478532617
ENSGMOG00000004380	-0.311233558092807	0.035214546525876	7.92525409788303	17.5639357183391	0.000226896866664078	0.00116031589217309
ENSGMOG00000013393	0.776005546544497	0.162794597913851	3.16550987778564	17.5551545155144	0.00022742362567032	0.0011626378510531
ENSGMOG00000007712	-0.549185774170133	-0.210733670594805	4.27513135887809	17.5489692430174	0.000227795512936199	0.00116416684159884
ENSGMOG00000017950	-0.337414044641361	-0.196066266654384	9.88809295096819	17.5443940405576	0.000228071048729797	0.00116520260071508
ENSGMOG00000005597	-0.767824767105538	-0.270473717021247	2.88357945311845	17.5301998731047	0.000228928335267789	0.00116920888191224
ENSGMOG00000006184	0.385885879748371	0.129719491616376	5.78013738552187	17.5288854159434	0.000229007913394295	0.00116924187199495
ENSGMOG00000001469	0.852432079394451	0.461239502221165	1.6223245592321	17.5214527633542	0.000229458494717454	0.00117098372391001
ENSGMOG00000006485	-0.475286997493529	-0.102874999365829	6.79831674049821	17.5208426232432	0.000229495528155461	0.00117098372391001
ENSGMOG00000018760	-0.362539555242643	-0.130413008757976	5.63563065970067	17.5151308530045	0.000229842549351659	0.00117238028921288
ENSGMOG00000003024	0.385314776506217	0.0418740715643257	5.76124565969083	17.5066115409989	0.000230361274413422	0.00117465151120696
ENSGMOG00000002267	-0.717235138141936	-0.479379227011128	1.8542216435827	17.5053224183712	0.00023043988479592	0.00117467778060936
ENSGMOG00000010240	-0.404247532168431	-0.0612320309649053	6.04509517311424	17.5028737404798	0.000230589290186862	0.001175064799037
ENSGMOG00000017437	0.506039467703076	0.049826328476153	3.81465054575132	17.4979525410456	0.000230889895373144	0.00117622182762407
ENSGMOG00000001550	-0.322927071381734	-0.234477384621501	6.28207362702218	17.4941693434269	0.00023112129590571	0.00117702568242937
ENSGMOG00000000171	0.476450642402094	0.149717984358685	4.21005815490812	17.4847840134484	0.000231696513864895	0.00117957941840609
ENSGMOG00000005041	-0.46429067353761	-0.114071844821846	4.40274375577711	17.478775805729	0.000232065622079065	0.00118108254699756
ENSGMOG00000008411	-1.5119797380955	-0.108574604292594	3.84079739805774	17.473540726591	0.0002323877894716	0.00118234589291771
ENSGMOG00000003994	0.647021729539298	0.0234204597646337	4.3460240098359	17.4644125198172	0.000232950780857252	0.00118483331319603
ENSGMOG00000012663	0.704919557849429	0.053557499763992	2.4326957892035	17.4549939763785	0.000233533336330765	0.00118741862679341
ENSGMOG00000016375	-0.508383986666365	-0.42571640752079	3.81506998141215	17.4474363401131	0.000234002011957456	0.00118932020111106
ENSGMOG00000011713	0.530667497494065	0.253767892799201	3.08215916815849	17.4465656966708	0.000234056073597431	0.00118932020111106
ENSGMOG00000010465	0.714742876866377	0.0454733044645108	2.56070602094868	17.4452621756636	0.000234137041346614	0.001189353693829
ENSGMOG00000019194	-0.248249049228009	0.741878700693531	2.24780240240272	17.4384688330668	0.000234559533104846	0.00119112146518882
ENSGMOG00000006584	0.352647587915895	0.16587019961235	7.22239085377239	17.4308173274502	0.000235036453969079	0.00119316442394271
ENSGMOG00000003238	0.404337290848552	0.161123571983262	6.52431151101908	17.4145568446369	0.000236053711285597	0.00119794823775563
ENSGMOG00000009771	-0.70080461356661	-0.271494795371958	2.82758769075534	17.4034688354721	0.000236750303843311	0.00120110219186497
ENSGMOG00000011623	-0.541175294582957	-0.535361812310467	3.74068460491106	17.3953280396254	0.000237263257360454	0.00120332278732985
ENSGMOG00000016313	0.698117263022939	0.826701564585108	8.73635818598995	17.380682583451	0.000238189316965628	0.00120763645136251
ENSGMOG00000004331	1.09597285675918	0.840060210465109	0.793157871956974	17.3730428460144	0.000238674053717378	0.00120953204205818
ENSGMOG00000011931	-0.895152563133666	-0.40917036319254	2.88184912187935	17.3724066392475	0.00023871447218658	0.00120953204205818
ENSGMOG00000014676	-0.383504849388846	-0.0436312850566462	4.6859391506308	17.3678119446724	0.000239006610547081	0.00121062866938814
ENSGMOG00000019305	-0.48733118021912	-0.193418399729871	4.09081270946064	17.3636972836359	0.000239268579221312	0.00121157183354275
ENSGMOG00000009542	0.391772489733171	0.124104673548975	5.27950602662846	17.3578858624444	0.000239639142755162	0.00121291268457811
ENSGMOG00000000577	-0.555188046629251	-0.242853766261091	4.03428033318231	17.3571662001942	0.000239685078060586	0.00121291268457811
ENSGMOG00000008063	0.518014272008432	0.141284355443312	3.92956278890956	17.3550611729322	0.000239819498375747	0.00121320898403245
ENSGMOG00000005069	0.514145523778186	0.101920514701273	4.03808609508739	17.3509644779453	0.000240081350725301	0.00121414955074266
ENSGMOG00000002797	-0.588201895518253	-0.253985609760462	3.36671553685282	17.3335857448414	0.000241195853643092	0.00121940021991991
ENSGMOG00000001937	-0.689808866161158	-0.196463531084098	3.23521653478872	17.3289972641893	0.000241491113759972	0.00122050707968891
ENSGMOG00000001850	0.771515903319277	-0.0171169001219747	0.990444579387457	17.3257057441582	0.000241703174875743	0.00122119288133902
ENSGMOG00000003129	-0.528055732638617	-0.189074785655798	3.31551828629562	17.3233050339352	0.000241857980317829	0.00122158905977966
ENSGMOG00000015548	0.428644912079079	0.0916918135638305	5.85415304612733	17.3196259060556	0.000242095445200116	0.00122240235686614
ENSGMOG00000001250	-0.78615030362059	-0.665073269332692	2.60551946734884	17.3160531448913	0.000242326303359403	0.0012231817919887
ENSGMOG00000019302	-0.653854395265441	-0.696013133585429	2.94497684533188	17.3143337420711	0.000242437495504379	0.00122335689195662
ENSGMOG00000006685	0.385406832980315	0.125682729635785	5.17016276089771	17.2995950130781	0.000243393064333072	0.00122779132231866
ENSGMOG00000013365	1.54430655267491	0.590885070019057	0.0708098364123055	17.2949020864658	0.000243698240428657	0.00122873897433304
ENSGMOG00000001149	0.452821803394617	0.0722911331950448	5.75430465915926	17.2943433750014	0.000243734602375362	0.00122873897433304
ENSGMOG00000014331	0.612404705995784	0.26179573095109	3.44883471869447	17.2796006108476	0.000244696363363327	0.00123295121019354
ENSGMOG00000012151	-0.405313658906363	-0.258199183607413	6.04943601146171	17.2791725538528	0.000244724353771139	0.00123295121019354
ENSGMOG00000013254	0.329154828454113	0.110548443180499	7.25402837113533	17.2766183036957	0.000244891451899406	0.00123340447474753
ENSGMOG00000010376	-0.494108633522325	-0.194949948380147	3.81397714028177	17.2560547687444	0.000246241538141664	0.001239813739428
ENSGMOG00000017573	-1.42227115457578	-0.637101503145183	0.535405351398801	17.2538210070909	0.000246388713023782	0.00124007985142252
ENSGMOG00000003963	-0.595044501615131	-0.231903309898668	2.91107485971364	17.2528990347919	0.00024644948832598	0.00124007985142252
ENSGMOG00000018279	0.539320192565904	0.178653613187668	4.36242809420336	17.2509598919501	0.000246577370980178	0.00124033304163071
ENSGMOG00000010710	-1.62513797464167	-0.566185144570647	0.119999303610041	17.2310503073583	0.000247894826091588	0.00124656797611024
ENSGMOG00000005665	0.338138520533149	0.0499321095731112	6.45073985609045	17.221299727594	0.000248543014852607	0.00124943456476204
ENSGMOG00000000881	0.650010607481186	0.334132767512994	2.05396692659638	17.2082910501742	0.000249410852239585	0.0012534031860978
ENSGMOG00000015127	-0.348032913531336	-0.179472516724238	8.32852151745944	17.1927017052655	0.000250455480631049	0.00125825749003176
ENSGMOG00000001422	-0.583130301150072	-0.147724158682924	7.3076760314327	17.1761620532589	0.000251569335256236	0.00126345641962389
ENSGMOG00000013113	0.660448101991276	0.44681828792684	4.73482938569306	17.1720702811674	0.000251845778575351	0.00126444767510155
ENSGMOG00000008665	-0.217778751796719	0.57527187102777	2.64724399979584	17.1583459475346	0.000252775578921157	0.00126871760280233
