genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000011404	0.00646462993749525	4.070798364356	0.00256437213997884	0.959612683041317	0.986506677371454
ENSGMOG00000014878	0.00540173985581032	4.25376744912083	0.00257171865336403	0.959554922339832	0.986506677371454
ENSGMOG00000016325	-0.00479738417639344	4.96099985468178	0.0025558217203745	0.959680013802296	0.986506677371454
ENSGMOG00000004513	0.004508356285125	5.38393878668238	0.00256155265841329	0.959634872754263	0.986506677371454
ENSGMOG00000018620	0.0143887872497036	5.48674856728709	0.00239350238956604	0.960980313628283	0.986552605604292
ENSGMOG00000003615	-0.012155937675365	0.162876442927423	0.00242775037057186	0.960702368305446	0.986552605604292
ENSGMOG00000011478	0.0105952791809711	0.696167591042382	0.00236305879356502	0.961229062007867	0.986552605604292
ENSGMOG00000011382	-0.0104805032545972	1.08781887619679	0.00237251023069884	0.961151665228935	0.986552605604292
ENSGMOG00000001850	-0.0099796678517795	0.69070524928129	0.00236616511856225	0.961203607566442	0.986552605604292
ENSGMOG00000003419	-0.00787349974622232	1.99157454542069	0.00236827188537969	0.961186353425641	0.986552605604292
ENSGMOG00000020064	-0.00746141287608746	1.98470260097186	0.00240624188104488	0.960876692727264	0.986552605604292
ENSGMOG00000001860	0.00723143335248546	3.43546760014766	0.00238647351407906	0.961037603677898	0.986552605604292
ENSGMOG00000012157	-0.00650876972983204	4.45348112533883	0.00244063046113396	0.960598346709831	0.986552605604292
ENSGMOG00000018371	0.00638188291231398	3.00057018451815	0.00248745013974405	0.960222522771435	0.986552605604292
ENSGMOG00000014573	0.0061903185538084	4.79191315468425	0.00238269142453085	0.961068465241689	0.986552605604292
ENSGMOG00000019227	0.00549317850323379	4.16408741868928	0.0025237839402088	0.959933306770627	0.986552605604292
ENSGMOG00000010943	-0.00548123105463095	4.30109894502124	0.00247774105231002	0.960300164752264	0.986552605604292
ENSGMOG00000014457	-0.00544967061454731	4.62893458108994	0.00249207202760005	0.960185615661845	0.986552605604292
ENSGMOG00000005198	0.00542529625134269	4.5310020497574	0.00244905550186036	0.960530453575406	0.986552605604292
ENSGMOG00000012377	0.00534580342169095	5.31162559321632	0.00251656304452297	0.959990617875386	0.986552605604292
ENSGMOG00000016624	0.00524840094424855	6.22464364804471	0.00244647580735347	0.960551229574414	0.986552605604292
ENSGMOG00000011385	-0.0051377615673941	5.23760029208706	0.0024270068052914	0.960708381888496	0.986552605604292
ENSGMOG00000006613	0.00507790260214289	6.97195771329809	0.00251601559651249	0.959994966243033	0.986552605604292
ENSGMOG00000014837	0.00470000854324999	6.3425590424333	0.00245899958552087	0.960450469697459	0.986552605604292
ENSGMOG00000019077	-0.00465140997609218	4.71181563399888	0.00241558813382881	0.960800846615896	0.986552605604292
ENSGMOG00000010589	-0.00453585221866007	5.94817003329738	0.00252941389142336	0.959888679742337	0.986552605604292
ENSGMOG00000012310	-0.00453526856280812	4.90507076202273	0.00244266873350085	0.960581910547365	0.986552605604292
ENSGMOG00000000301	0.00387994960780975	7.50009002239348	0.00236791732494623	0.961189256690024	0.986552605604292
ENSGMOG00000019657	-0.0048829945491559	4.29130235621636	0.00234873887688281	0.96134662243721	0.986597288340233
ENSGMOG00000011428	0.00434762022065152	5.10477544798432	0.00234249826759481	0.961397967550299	0.986597288340233
ENSGMOG00000000362	0.00478779564522131	4.599874262513	0.00232205327009893	0.961566662380985	0.986706069840548
ENSGMOG00000007318	-0.00653274087180218	2.99262270952157	0.00231293909165231	0.961642104703874	0.986719152874
ENSGMOG00000012767	-0.00632206484783318	3.6820048195945	0.00229537863016027	0.961787882113717	0.986804398734537
ENSGMOG00000011893	0.0333916025687229	4.42982649867667	0.0022808054785628	0.961909285416115	0.986864627023287
ENSGMOG00000008379	-0.00466056065199712	4.97099358344994	0.00225005614630902	0.962166728320039	0.987064407315154
ENSGMOG00000011575	-0.00958455172888876	1.68403373347591	0.00224178941630004	0.962236240178139	0.987071380053688
ENSGMOG00000011944	-0.00698553329429904	2.33075589680472	0.00221417126527457	0.962469407281547	0.98724622009934
ENSGMOG00000006193	-0.0049117646231435	4.49954669641388	0.0022045367655501	0.962551089416879	0.987265662843418
ENSGMOG00000018983	0.00820842126893235	1.19942742750889	0.00219700987332772	0.96261502761223	0.987266904704085
ENSGMOG00000015474	-0.00423567095032675	4.85627671181144	0.00218954596214971	0.962678539290436	0.987267708991475
ENSGMOG00000002510	0.0109616413964633	0.467036056560329	0.00216469390877672	0.962890795391127	0.987292402497017
ENSGMOG00000019788	0.0102930386513413	1.1892656402611	0.00215780426024015	0.962949854317976	0.987292402497017
ENSGMOG00000006957	0.00873022349598318	1.06680754739065	0.00215309285896748	0.962990295453796	0.987292402497017
ENSGMOG00000010747	-0.00769043202131889	1.74358854533087	0.00212097445249082	0.963267179156502	0.987292402497017
ENSGMOG00000016828	-0.00715730162449635	3.17527056024486	0.0021304612473001	0.963185178856675	0.987292402497017
ENSGMOG00000019169	-0.00559073031989143	3.95255457001231	0.00213167890370158	0.963174667150687	0.987292402497017
ENSGMOG00000017991	0.00432817086267214	6.06268284710212	0.00216131947597376	0.962919709663022	0.987292402497017
ENSGMOG00000011341	-0.00379299352804773	6.72709924784464	0.00213209748804388	0.963171054317587	0.987292402497017
ENSGMOG00000014851	0.00355049324244817	6.72548139810118	0.00212732095539536	0.963212302068074	0.987292402497017
ENSGMOG00000011665	0.00727157891659733	1.95799029728699	0.00211284508126974	0.963337592727105	0.987300278174897
ENSGMOG00000017810	0.0094875360394514	6.04795473138732	0.00208770311536455	0.963556226469909	0.9874600500332
ENSGMOG00000012379	0.00563742883813347	3.65811279692469	0.002080242376441	0.963621358338264	0.987462501392405
ENSGMOG00000002696	0.00971416241079608	0.506319698629759	0.0020462884931538	0.963919263215961	0.98763916956943
ENSGMOG00000014318	0.00968271247132079	0.438255258978019	0.00204941139374482	0.963891760568172	0.98763916956943
ENSGMOG00000012383	0.0052930921755385	5.29222594756028	0.00203369418676402	0.964030392290559	0.987688734817154
ENSGMOG00000012814	-0.00525697477959399	3.99890421978402	0.0020144673794924	0.964200712044372	0.987798932947105
ENSGMOG00000011648	-0.00579881450787187	3.72365853618013	0.00199517247740033	0.964372455769028	0.987910575458782
ENSGMOG00000005228	-0.00984089311809574	2.84174997150613	0.00198388987673681	0.964473267790688	0.987949545184356
ENSGMOG00000000786	-0.006666452897646	2.5347873236118	0.0019319122119752	0.964941451055594	0.988364798787192
ENSGMOG00000016871	-0.0053607913957558	3.89104009266798	0.00190272841362216	0.965207089759527	0.988572550642624
ENSGMOG00000018481	-0.00698836022182702	2.32955012345709	0.00186168152890431	0.965584188043953	0.988856305499685
ENSGMOG00000015046	-0.00362980600701435	5.10750937680565	0.00185891051800091	0.965609794728042	0.988856305499685
ENSGMOG00000000020	-0.00446894801605765	4.60000400310577	0.0018495718047653	0.96569623411897	0.988880483331065
ENSGMOG00000016703	0.0313112147275658	-0.133222696229298	0.00179593237949227	0.966197013387709	0.989168832617239
ENSGMOG00000015893	0.00942921852268346	5.98514261942568	0.00177937678972739	0.966353085712616	0.989168832617239
ENSGMOG00000001459	0.0076299350761426	1.31644195869258	0.00180058009634276	0.96615332826656	0.989168832617239
ENSGMOG00000019727	-0.00669856394205693	1.96102584510623	0.00177869071658421	0.966359569101626	0.989168832617239
ENSGMOG00000019094	-0.00631362716834975	2.88458387135788	0.00177296978922303	0.966413680692034	0.989168832617239
ENSGMOG00000011248	-0.00514730086933026	3.5421961816692	0.00177595286114851	0.966385454308355	0.989168832617239
ENSGMOG00000019904	0.00470330954198628	4.31308194065847	0.00175928680970117	0.966543457450951	0.989168832617239
ENSGMOG00000017242	-0.00466482341765355	4.45925605440726	0.00176938203371435	0.966447660232953	0.989168832617239
ENSGMOG00000015682	-0.00430768834223988	5.49272037649033	0.00176001275550508	0.9665365595168	0.989168832617239
ENSGMOG00000006973	-0.0103766922958481	0.117624704077168	0.00174293031148842	0.966699256498326	0.989199635786175
ENSGMOG00000020550	-0.00793190268435948	1.2898811762387	0.00174550332762546	0.966674699593988	0.989199635786175
ENSGMOG00000009449	0.00507183026534877	3.23698490801987	0.00173362154386414	0.966788251542876	0.989226387403024
ENSGMOG00000015897	0.0106137744311592	1.10002491971357	0.00172390116731158	0.966881437541971	0.989257423485216
ENSGMOG00000016285	0.0057999182206834	4.18095530975867	0.00170092709382708	0.967102733901667	0.989317534022526
ENSGMOG00000009123	-0.00402491740798779	5.78332693559062	0.00169823515429357	0.967128761577647	0.989317534022526
ENSGMOG00000000424	-0.00391095383479939	5.06257005627655	0.00170317610762849	0.967081004575791	0.989317534022526
ENSGMOG00000006617	0.00443588826260033	4.3197167767435	0.00168526232426558	0.967254483294582	0.989317540458372
ENSGMOG00000005882	0.00347940421503743	5.76621687227737	0.00168916554066811	0.967216605793582	0.989317540458372
ENSGMOG00000015497	-0.00569310479212068	3.08248518132044	0.0016725681586216	0.967377974504569	0.989379552974684
ENSGMOG00000000830	-0.0122623296186569	0.306084477939309	0.00156717262340944	0.968421968339607	0.989692738141587
ENSGMOG00000008587	0.00957641433526653	-0.0184311964267697	0.00159115099299889	0.968181434257643	0.989692738141587
ENSGMOG00000016294	-0.00722451859288177	1.15096094844225	0.00157913998672743	0.968301691562086	0.989692738141587
ENSGMOG00000008766	0.00492617665622484	4.43123928128712	0.00160017639778687	0.968091368436369	0.989692738141587
ENSGMOG00000002337	0.00453797705316683	3.88375636632814	0.00159013020059096	0.968191636979996	0.989692738141587
ENSGMOG00000012533	0.00445304527531322	4.51528444734844	0.00159432054290631	0.968149775782752	0.989692738141587
ENSGMOG00000005873	-0.00417885527048426	5.00455259533686	0.00161029057739626	0.967990739336202	0.989692738141587
ENSGMOG00000000740	-0.00391451289350989	7.70638275543453	0.00156550413930745	0.968438773754277	0.989692738141587
ENSGMOG00000008311	0.00387934794778339	5.01744690938464	0.00162589557559123	0.967836099301679	0.989692738141587
ENSGMOG00000003527	0.00340149844068434	9.04989845551746	0.00161694926680411	0.967924662682909	0.989692738141587
ENSGMOG00000016737	-0.00333121335611781	5.825025826473	0.00157339034288162	0.968359420593348	0.989692738141587
ENSGMOG00000015061	0.00314516630181859	6.35713793512779	0.00160054619887173	0.968087683570251	0.989692738141587
ENSGMOG00000014766	-0.00336640924793612	6.17117114269822	0.0015558229503867	0.968536462772958	0.989728307205791
ENSGMOG00000004523	0.00978202621071987	2.34108566134049	0.00153100775916215	0.968788262147738	0.989728577044219
ENSGMOG00000005022	0.00751406212189837	1.08846187146583	0.00153395467104467	0.96875825346638	0.989728577044219
ENSGMOG00000009912	0.0054702939669755	3.08982219063012	0.00153367028789919	0.968761148107473	0.989728577044219
ENSGMOG00000011381	0.00315120695039205	6.87028063439787	0.00154598630123992	0.968636032765199	0.989728577044219
ENSGMOG00000011707	-0.00336083437229706	6.59297765702028	0.00149842267511424	0.969122027144243	0.990005295334799
ENSGMOG00000009257	0.00368818592534403	6.94172985264187	0.001488639975463	0.969222937998923	0.990044121311335
ENSGMOG00000012986	0.00931863611358752	5.58051839754257	0.0014790950338579	0.969321716884883	0.990080764621402
ENSGMOG00000001597	-0.0263257099957768	4.56288057374816	0.0014668837669376	0.96944855566527	0.990081812836006
ENSGMOG00000003083	-0.00716090832144439	1.60186408535737	0.00146694189158536	0.969447950673161	0.990081812836006
ENSGMOG00000004816	0.0047211676023475	6.0536125406719	0.00145864609939395	0.969534419415248	0.990105257408291
ENSGMOG00000005217	0.00548643814504737	3.10765383815663	0.00144602120064086	0.969666485233376	0.990111639489302
ENSGMOG00000000391	-0.0030527587222966	6.5752519545419	0.00144939026000657	0.969631186079855	0.990111639489302
ENSGMOG00000003192	-0.00726740400335719	4.34581682322481	0.00142688170042504	0.969867804654525	0.990142172003159
ENSGMOG00000010017	-0.00513716878723013	2.48123111329037	0.00142524171688529	0.969885117591505	0.990142172003159
ENSGMOG00000013252	-0.00481943840402235	3.79822909420247	0.00143594038266226	0.969772353183215	0.990142172003159
ENSGMOG00000003189	0.00445296038110498	3.76624395028841	0.00141336573786432	0.970010788446311	0.990206239418634
ENSGMOG00000005857	0.0086219226352661	0.886101897246431	0.0013862367435431	0.97029986423088	0.990251355832793
