genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000016935	0.361196152619319	2.3347901041036	6.43734042059165	0.0111745826834858	0.114190657491559
ENSGMOG00000002912	-0.324803703149132	5.96898086126848	6.43566281803205	0.0111851412668712	0.114190657491559
ENSGMOG00000018721	-0.275567774767567	3.6002212341913	6.43434033034818	0.0111934720254089	0.114190657491559
ENSGMOG00000011712	-0.212855872778818	5.7427112323298	6.44208392870215	0.0111447830519346	0.114190657491559
ENSGMOG00000001727	-0.204498384980226	5.38129544651012	6.44123904119976	0.0111500848232179	0.114190657491559
ENSGMOG00000006306	0.527766395781009	4.27628669411798	6.42734975581621	0.0112376137159237	0.114567435792746
ENSGMOG00000014547	0.596991807315044	0.670641153365333	6.41756865628245	0.0112996760878076	0.115052563574384
ENSGMOG00000010157	0.30468581522363	3.33606649639026	6.41863181058877	0.0112929132282283	0.115052563574384
ENSGMOG00000006897	0.6001829482373	-0.0570285055767276	6.41263686966754	0.0113311022119318	0.115190745493226
ENSGMOG00000006790	0.276303743891175	3.42746227561319	6.41202777486858	0.0113349896785835	0.115190745493226
ENSGMOG00000002570	-0.200960594784382	5.52168941857828	6.41351560099794	0.0113254962367611	0.115190745493226
ENSGMOG00000012591	-0.261688901886062	4.10478719815407	6.40339712992517	0.0113902209697499	0.115678065235275
ENSGMOG00000006376	0.675053788615506	1.27654563352315	6.40156965490206	0.0114019511774646	0.115707552475501
ENSGMOG00000004590	0.285535690423267	3.52259782371573	6.40067717641136	0.0114076843292507	0.115707552475501
ENSGMOG00000006213	-0.378100846179392	3.09285607773359	6.3994873278889	0.0114153323449312	0.115711283348428
ENSGMOG00000005048	0.230791124561959	5.32487739946477	6.3957998939977	0.011439067589638	0.115877973403254
ENSGMOG00000014057	-0.199977103147354	5.86743032495292	6.3925633036466	0.0114599425899712	0.116015495238855
ENSGMOG00000012933	-0.241841548544971	7.56619466178024	6.38958323869799	0.011479197656567	0.116136452930284
ENSGMOG00000008829	0.315365162539285	2.91892454026301	6.37881815416848	0.0115490310915465	0.116768638784377
ENSGMOG00000015024	0.251026779283395	3.77374965059806	6.37416248578428	0.011579367496166	0.11700093260271
ENSGMOG00000015297	-0.2061292732437	6.47684390492573	6.37037119072822	0.0116041320553192	0.117176667653903
ENSGMOG00000008625	-0.335304972203439	3.17431113891306	6.36904709689022	0.0116127937779832	0.117189678925247
ENSGMOG00000013852	-0.487415867913437	1.45041288924655	6.36598555979474	0.0116328466237997	0.117243160582544
ENSGMOG00000017755	-0.352803881212017	2.42499048287923	6.36648596548095	0.0116295665741822	0.117243160582544
ENSGMOG00000002632	0.437048191808886	1.83756541500063	6.35769770045869	0.0116873100657999	0.117717431042981
ENSGMOG00000015413	0.266986428647686	3.78656689951354	6.35161009606923	0.0117274813030546	0.118047237384896
ENSGMOG00000013965	0.295389257127637	4.62488102441338	6.34685976483902	0.0117589265170799	0.11828884687498
ENSGMOG00000002339	0.328205804896403	2.75513834618866	6.3387829995765	0.0118125902072171	0.118753515973124
ENSGMOG00000012546	0.380859057982081	3.57800043601783	6.33307428532864	0.0118506717042981	0.118910717214719
ENSGMOG00000010328	0.357736457154012	2.34924340113755	6.3339103361188	0.011845086735808	0.118910717214719
ENSGMOG00000013284	0.24069253247277	4.32870147967285	6.33476525779497	0.011839378501213	0.118910717214719
ENSGMOG00000011198	0.459973490874975	1.14848209483535	6.32767496497611	0.0118868053061672	0.119122877387277
ENSGMOG00000006848	0.203272949343535	5.63387266834511	6.32813431191533	0.0118837268434526	0.119122877387277
ENSGMOG00000000223	-0.319879368265737	5.64481949160867	6.32021440778865	0.0119369194722529	0.119475202492462
ENSGMOG00000004616	-0.297277154493405	4.50034708075022	6.32020297294492	0.0119369964488505	0.119475202492462
ENSGMOG00000001189	0.565419968532502	0.603666411380134	6.31601033843705	0.0119652546346432	0.119682666559483
ENSGMOG00000013959	-0.250565787545265	4.55441228460908	6.31278178997046	0.0119870617313066	0.119825383117854
ENSGMOG00000013367	0.397729836068207	2.95252517747903	6.30842571035179	0.0120165493937025	0.119983338037448
ENSGMOG00000017281	-0.203533302993156	8.90059324183273	6.30821743676881	0.0120179611271937	0.119983338037448
ENSGMOG00000017411	-0.358966287686388	2.27668999248636	6.30581347939114	0.0120342681212341	0.120070720350845
ENSGMOG00000019387	0.261995115027284	3.62442163273779	6.30111644331799	0.0120661955837773	0.12031374693134
ENSGMOG00000015575	0.584008393627304	0.788397002437262	6.29447890434142	0.0121114617471793	0.120613767549917
ENSGMOG00000003646	-0.264123632511772	3.78998346767145	6.29459110266209	0.0121106951385793	0.120613767549917
ENSGMOG00000002510	-0.596390122554791	0.269025589405581	6.29058512905447	0.0121380973397317	0.120682640071801
ENSGMOG00000015273	0.475943214308331	1.50547464259821	6.29026894067973	0.0121402628837957	0.120682640071801
ENSGMOG00000001638	-0.260362944594258	4.95485743786523	6.29013848119564	0.0121411565040147	0.120682640071801
ENSGMOG00000000143	-0.606648928332551	-0.0368139284489563	6.28818256991084	0.0121545621901269	0.120713581232869
ENSGMOG00000018794	0.306535210716354	3.2430089835697	6.28746864962986	0.0121594591389092	0.120713581232869
ENSGMOG00000018646	0.293061680744626	3.13773472932501	6.28403355945116	0.0121830495866158	0.120872278482941
ENSGMOG00000012704	0.895927275438265	-0.237826447981827	6.2790360586718	0.0122174538493664	0.121092657063106
ENSGMOG00000014965	0.355363377067429	2.75025380785891	6.27859432341266	0.0122204996809627	0.121092657063106
ENSGMOG00000001585	0.654022214286452	-0.126937415190887	6.26979352032946	0.0122813453947556	0.121327449590902
ENSGMOG00000012401	0.44440315727723	1.83005517005531	6.2721414983173	0.0122650819119954	0.121327449590902
ENSGMOG00000008092	-0.309954788815662	6.01088509891486	6.26854594670223	0.012289995837508	0.121327449590902
ENSGMOG00000011477	0.269539713224952	5.70430611869884	6.26932615065905	0.0122845853159505	0.121327449590902
ENSGMOG00000013321	-0.216678002572046	5.8768768712799	6.27178010946339	0.0122675836634944	0.121327449590902
ENSGMOG00000006558	0.193044628929399	6.31430829758482	6.2720440020108	0.012265756788576	0.121327449590902
ENSGMOG00000003449	0.199368422872177	7.75924313039579	6.26657226435367	0.012303693768094	0.121387280415944
ENSGMOG00000007771	0.631374218680418	0.435570800483766	6.26481898292603	0.0123158752059336	0.121432084691754
ENSGMOG00000018321	0.454445171751516	1.77473900813385	6.25628298236258	0.0123753588149093	0.121942934286527
ENSGMOG00000017042	0.312425630733536	2.90663419514013	6.25250904021401	0.0124017517608715	0.122127287786426
ENSGMOG00000008429	0.37394868013187	1.82131630116969	6.2419448678695	0.0124759399055705	0.122781788767267
ENSGMOG00000002773	0.538472482833774	0.973852164512217	6.23623196171097	0.0125162492706081	0.123062755665033
ENSGMOG00000015701	0.385978828680563	1.84935242860393	6.2357049416975	0.0125199745759632	0.123062755665033
ENSGMOG00000000455	-0.354228128595845	3.41060285442598	6.22999302545697	0.0125604231150282	0.123384032750468
ENSGMOG00000010785	-0.22635870370635	6.02193478069679	6.22723116973139	0.0125800291389286	0.123500298415152
ENSGMOG00000005226	-0.511772705277288	1.44194818978351	6.22255816591184	0.0126132737789061	0.123750230519712
ENSGMOG00000017544	0.340802469837111	3.78993456207369	6.2185638116322	0.0126417619334554	0.123953216638088
ENSGMOG00000015239	-0.452046551085159	4.07687532447615	6.20944787327164	0.0127070256676722	0.124516316869286
ENSGMOG00000011075	0.246061793198868	5.37442574254315	6.20621922470737	0.0127302234755629	0.12466677259433
ENSGMOG00000011744	-0.407755972487438	2.01179793722227	6.19817349682361	0.0127882215042664	0.12477347611345
ENSGMOG00000015340	-0.31840130256133	3.9336615250077	6.19904754768491	0.0127819077390447	0.12477347611345
ENSGMOG00000003033	0.315640609095012	3.11095397916947	6.19823286604082	0.0127877925452858	0.12477347611345
ENSGMOG00000000691	0.309803201672785	2.76290762266384	6.20130513558241	0.0127656147202101	0.12477347611345
ENSGMOG00000009424	0.304360479313607	3.70102798574071	6.20031648201011	0.0127727472076032	0.12477347611345
ENSGMOG00000019572	-0.232725454113038	4.90107884258189	6.20278420717741	0.0127549518298728	0.12477347611345
ENSGMOG00000000463	0.290744825218252	3.39421978037813	6.19600624084444	0.0128038906543837	0.124849716601702
ENSGMOG00000008680	0.271589380682441	3.48948371278869	6.18846018519463	0.0128586023810041	0.125306331234628
ENSGMOG00000001685	0.360856887857699	2.43928168702688	6.18509306432264	0.0128830927400437	0.125468061280793
ENSGMOG00000003368	-0.369421649519185	3.05396107008559	6.18396859743855	0.0128912820924038	0.125470935441926
ENSGMOG00000010659	-0.333108163478387	4.3287643602109	6.18220242334051	0.0129041557220614	0.125519370285461
ENSGMOG00000012495	0.406851744186846	1.68529184599695	6.17935769921553	0.0129249186831889	0.125644438868871
ENSGMOG00000010078	0.448535163401426	1.42872577233663	6.17467243691638	0.0129591901746389	0.125900592075618
ENSGMOG00000009963	-0.217684024353784	5.86948115706432	6.17319812369236	0.0129699937073791	0.125928576655518
ENSGMOG00000009463	0.422303111394817	2.01474357518911	6.16872818041522	0.0130028053600452	0.126170078383735
ENSGMOG00000012323	-0.243494039844869	4.18150441183216	6.16668200893648	0.0130178537547875	0.12623902841891
ENSGMOG00000019078	0.700479332371688	1.03306361176457	6.15900407178774	0.0130744803013792	0.126683790377451
ENSGMOG00000017458	0.485042754332469	1.4642214859396	6.15830360518429	0.0130796589914054	0.126683790377451
ENSGMOG00000015390	-0.714471111410725	0.554516267614619	6.15565650573226	0.0130992485776575	0.126796258765705
ENSGMOG00000010177	0.616037281101607	-0.078179528353988	6.14715772708641	0.0131623470324585	0.127174677041882
ENSGMOG00000012111	-0.283870287932916	3.87935717547319	6.1473530731824	0.0131608931991183	0.127174677041882
ENSGMOG00000002196	-0.247275744450229	4.66979697532179	6.1483255283706	0.0131536583067585	0.127174677041882
ENSGMOG00000009513	0.325126356146077	2.60696768062799	6.14491200488858	0.0131790723397563	0.127258916019494
ENSGMOG00000010524	-0.509569024112798	5.13354007456637	6.13955797833701	0.013219035348039	0.127567302866868
ENSGMOG00000015705	0.3921769320368	2.89851883774418	6.13407372105486	0.0132600995986737	0.127885936299344
ENSGMOG00000012996	0.314735670418171	2.65568569363404	6.13096340362184	0.0132834468587035	0.127955820831656
ENSGMOG00000000659	-0.235218529348757	5.102647820583	6.13202313237564	0.0132754873764769	0.127955820831656
ENSGMOG00000005838	0.594728491388841	1.10727030042089	6.12741257019334	0.0133101524817348	0.128135410990123
