ID	sample_13	sample_14	sample_15
ENSGMOG00000004381	2969	2248	2647
ENSGMOG00000004382	757	555	606
ENSGMOG00000004383	14	8	9
ENSGMOG00000004384	135	124	112
ENSGMOG00000004385	12	18	20
ENSGMOG00000004386	363	245	245
ENSGMOG00000004387	458	388	402
ENSGMOG00000004388	2639	1875	2064
ENSGMOG00000004389	228	177	184
ENSGMOG00000004390	26	7	1
ENSGMOG00000004391	6	2	4
ENSGMOG00000004392	1795	1555	1768
ENSGMOG00000004393	778	538	485
ENSGMOG00000004394	5632	5073	5239
ENSGMOG00000004395	482	550	534
ENSGMOG00000004396	48	44	50
ENSGMOG00000004397	3338	3074	2831
ENSGMOG00000004398	24	28	38
ENSGMOG00000004399	30	45	35
ENSGMOG00000004400	4391	3654	4099
ENSGMOG00000004401	220	180	200
ENSGMOG00000004402	74	76	44
ENSGMOG00000004403	1830	1460	1685
ENSGMOG00000004404	61879	60525	56181
ENSGMOG00000004405	141	103	83
ENSGMOG00000004406	321	237	230
ENSGMOG00000004407	854	723	732
ENSGMOG00000004408	591	456	563
ENSGMOG00000004409	370	391	357
ENSGMOG00000004410	12	3	3
ENSGMOG00000004411	1312	1012	1036
ENSGMOG00000004412	2208	1921	1975
ENSGMOG00000004413	286	292	255
ENSGMOG00000004414	718	510	620
ENSGMOG00000004415	327	335	313
ENSGMOG00000004416	15	19	18
ENSGMOG00000004417	112	75	111
ENSGMOG00000004418	4	3	1
ENSGMOG00000004419	1693	1426	1428
ENSGMOG00000004420	3	1	0
ENSGMOG00000004421	24	40	43
ENSGMOG00000004422	329	211	345
ENSGMOG00000004423	417	416	387
ENSGMOG00000004424	154	133	147
ENSGMOG00000004425	411	459	532
ENSGMOG00000004426	1311	1116	1223
ENSGMOG00000004427	10733	8127	8537
ENSGMOG00000004428	7	4	7
ENSGMOG00000004429	37	27	21
ENSGMOG00000004430	2092	1789	1839
ENSGMOG00000004431	814	569	646
ENSGMOG00000004432	234	238	206
ENSGMOG00000004433	235	187	226
ENSGMOG00000004434	345	268	207
ENSGMOG00000004435	23	9	16
ENSGMOG00000004436	1217	945	1067
ENSGMOG00000004437	138	103	145
ENSGMOG00000004438	6204	5525	5544
ENSGMOG00000004439	7608	5718	6279
ENSGMOG00000004440	24	25	36
ENSGMOG00000004441	21508	16452	18184
ENSGMOG00000004442	3963	3470	3610
ENSGMOG00000004443	29	37	48
ENSGMOG00000004444	1596	1114	1248
ENSGMOG00000004445	1554	1404	1562
ENSGMOG00000004446	33	34	21
ENSGMOG00000004447	330	275	318
ENSGMOG00000004448	25	65	60
ENSGMOG00000004449	19	14	12
ENSGMOG00000004450	748	720	836
ENSGMOG00000004451	7011	6206	6125
ENSGMOG00000004452	1819	1358	1453
ENSGMOG00000004453	4648	3951	3993
ENSGMOG00000004454	482	551	632
ENSGMOG00000004455	14921	12095	14474
ENSGMOG00000004456	1423	1235	1365
ENSGMOG00000004457	73	64	75
ENSGMOG00000004458	2670	2436	2553
ENSGMOG00000004459	0	0	0
ENSGMOG00000004460	1171	973	1036
ENSGMOG00000004461	539	500	462
ENSGMOG00000004462	28	13	23
ENSGMOG00000004463	369	306	360
ENSGMOG00000004464	5116	3856	4358
ENSGMOG00000004465	60	60	71
ENSGMOG00000004466	1163	797	956
ENSGMOG00000004467	10466	7917	8408
ENSGMOG00000004468	67	67	69
ENSGMOG00000004469	12799	11647	12085
ENSGMOG00000004470	133	47	104
ENSGMOG00000004471	47	51	74
ENSGMOG00000004472	394	338	329
ENSGMOG00000004473	1007	844	888
ENSGMOG00000004474	313	257	289
ENSGMOG00000004475	7	11	10
ENSGMOG00000004476	6227	5447	5868
ENSGMOG00000004477	249	200	207
ENSGMOG00000004478	2147	1540	1658
ENSGMOG00000004479	66	62	76
ENSGMOG00000004480	658	568	597
ENSGMOG00000004481	896	716	753
ENSGMOG00000004482	298	331	353
ENSGMOG00000004483	279	233	302
ENSGMOG00000004484	1574	1526	1557
ENSGMOG00000004485	1033	805	862
ENSGMOG00000004486	448	375	439
ENSGMOG00000004487	326	219	172
ENSGMOG00000004488	12363	10154	12026
ENSGMOG00000004489	1372	1106	1123
ENSGMOG00000004490	354	295	355
ENSGMOG00000004491	1109	1011	1004
ENSGMOG00000004492	371	324	339
ENSGMOG00000004493	1758	1417	1789
ENSGMOG00000004494	89	72	74
ENSGMOG00000004495	8258	6069	6694
ENSGMOG00000004496	15664	12302	11887
ENSGMOG00000004497	629	450	528
ENSGMOG00000004498	3533	3318	3837
ENSGMOG00000004499	709	604	712
ENSGMOG00000004500	0	0	0
ENSGMOG00000004501	1537	1253	1303
ENSGMOG00000004502	102	116	98
ENSGMOG00000004503	170	147	160
ENSGMOG00000004504	7160	7117	8245
ENSGMOG00000004505	18	15	10
ENSGMOG00000004506	85	115	135
ENSGMOG00000004507	6	8	7
ENSGMOG00000004508	147	123	125
ENSGMOG00000004509	1566	1371	1205
ENSGMOG00000004510	104	53	104
ENSGMOG00000004511	583	498	498
ENSGMOG00000004512	14	13	15
ENSGMOG00000004513	2679	2268	2541
ENSGMOG00000004514	1855	1587	1884
ENSGMOG00000004515	45	48	48
ENSGMOG00000004516	11289	10397	10975
ENSGMOG00000004517	47	50	49
ENSGMOG00000004518	111	146	66
ENSGMOG00000004519	1485	1478	1429
ENSGMOG00000004520	2240	1782	2056
ENSGMOG00000004521	9197	7500	8256
ENSGMOG00000004522	359	383	416
ENSGMOG00000004523	361	269	290
ENSGMOG00000004524	580	668	846
ENSGMOG00000004525	18048	15192	16062
ENSGMOG00000004526	688	622	734
ENSGMOG00000004527	6857	5993	6073
ENSGMOG00000004528	614	511	526
ENSGMOG00000004529	86	108	149
ENSGMOG00000004530	4307	3346	3471
ENSGMOG00000004531	2916	2323	2277
ENSGMOG00000004532	43	46	47
ENSGMOG00000004533	14	8	7
ENSGMOG00000004534	986	686	746
ENSGMOG00000004535	35851	28050	29076
ENSGMOG00000004536	4281	3134	3613
ENSGMOG00000004537	9943	7473	8382
ENSGMOG00000004538	22462	21142	20626
ENSGMOG00000004539	37	26	34
ENSGMOG00000004540	1705	1462	1652
ENSGMOG00000004541	3462	2458	2526
ENSGMOG00000004542	7583	5733	6087
ENSGMOG00000004543	1353	1210	1437
ENSGMOG00000004544	1975	1649	1574
ENSGMOG00000004545	49	36	48
ENSGMOG00000004546	1	1	1
ENSGMOG00000004547	0	1	0
ENSGMOG00000004548	1399	1263	1261
ENSGMOG00000004549	1419	1125	1172
ENSGMOG00000004550	7	5	10
ENSGMOG00000004551	220	190	221
ENSGMOG00000004552	2687	2097	2281
ENSGMOG00000004553	786	658	833
ENSGMOG00000004554	4305	3722	3696
ENSGMOG00000004555	2621	2556	2922
ENSGMOG00000004556	275	236	282
ENSGMOG00000004557	4	7	1
ENSGMOG00000004558	189	113	143
ENSGMOG00000004559	6085	5460	5633
ENSGMOG00000004560	371	327	306
ENSGMOG00000004561	828	669	666
ENSGMOG00000004562	1412	1204	1110
ENSGMOG00000004563	87	111	97
ENSGMOG00000004564	57	58	62
ENSGMOG00000004565	452	381	377
ENSGMOG00000004566	112	86	112
ENSGMOG00000004567	4	8	15
ENSGMOG00000004568	51	24	25
ENSGMOG00000004569	2800	2433	2516
ENSGMOG00000004570	1608	1292	1203
ENSGMOG00000004571	1514	1269	1242
ENSGMOG00000004572	536	461	458
ENSGMOG00000004573	86	58	64
ENSGMOG00000004574	274	200	176
ENSGMOG00000004575	11	10	18
ENSGMOG00000004576	85515	72028	78053
ENSGMOG00000004577	4100	3164	3480
ENSGMOG00000004578	1007	954	1199
ENSGMOG00000004579	0	11	43
ENSGMOG00000004580	54	62	73
ENSGMOG00000004581	5	3	3
ENSGMOG00000004582	7415	5968	6165
ENSGMOG00000004583	411	357	342
ENSGMOG00000004584	182	141	191
ENSGMOG00000004585	339	281	361
ENSGMOG00000004586	1998	1365	1449
ENSGMOG00000004587	0	0	1
ENSGMOG00000004588	21479	16687	18446
ENSGMOG00000004589	558	414	364
ENSGMOG00000004590	771	644	605
ENSGMOG00000004591	951	786	886
ENSGMOG00000004592	695	580	609
ENSGMOG00000004593	724	591	689
ENSGMOG00000004594	694	763	702
ENSGMOG00000004595	8796	6857	6574
ENSGMOG00000004596	114	119	134
ENSGMOG00000004597	28	42	19
ENSGMOG00000004598	1478	1413	1342
ENSGMOG00000004599	16	9	1
ENSGMOG00000004600	156	131	112
ENSGMOG00000004601	85	90	90
ENSGMOG00000004602	6	3	5
ENSGMOG00000004603	5	3	4
ENSGMOG00000004604	4074	3160	3516
ENSGMOG00000004605	4	3	4
ENSGMOG00000004606	26	43	42
ENSGMOG00000004607	42	30	32
ENSGMOG00000004608	2037	1665	1701
ENSGMOG00000004609	59	88	52
ENSGMOG00000004610	414	280	261
ENSGMOG00000004611	471	309	483
ENSGMOG00000004612	2155	1615	1988
ENSGMOG00000004613	15	12	11
ENSGMOG00000004614	125	86	108
ENSGMOG00000004615	243	198	245
ENSGMOG00000004616	1088	1068	1080
ENSGMOG00000004617	28	24	16
ENSGMOG00000004618	0	0	0
ENSGMOG00000004619	0	0	0
ENSGMOG00000004620	56	11	13
ENSGMOG00000004621	60865	50831	50037
ENSGMOG00000004622	574	456	446
ENSGMOG00000004623	0	4	2
ENSGMOG00000004624	172	119	132
ENSGMOG00000004625	28548	20764	24493
ENSGMOG00000004626	404	307	412
ENSGMOG00000004627	87	60	67
ENSGMOG00000004628	13	8	5
ENSGMOG00000004629	679	588	586
ENSGMOG00000004630	1720	1480	1639
ENSGMOG00000004631	321	240	234
ENSGMOG00000004632	1189	1028	1023
ENSGMOG00000004633	1261	1017	1168
ENSGMOG00000004634	9	16	20
ENSGMOG00000004635	60	34	58
ENSGMOG00000004636	31	27	17
ENSGMOG00000004637	1198	968	1043
ENSGMOG00000004638	0	0	0
ENSGMOG00000004639	599	471	489
ENSGMOG00000004640	390	379	435
ENSGMOG00000004641	1	8	11
ENSGMOG00000004642	763	524	564
ENSGMOG00000004643	669	524	525
ENSGMOG00000004644	504	528	444
ENSGMOG00000004645	2	4	1
ENSGMOG00000004646	954	784	890
ENSGMOG00000004647	2051	1900	2016
ENSGMOG00000004648	573	474	449
ENSGMOG00000004649	496	358	366
ENSGMOG00000004650	0	0	0
ENSGMOG00000004651	4627	3022	3315
ENSGMOG00000004652	188	60	194
ENSGMOG00000004653	8	2	10
ENSGMOG00000004654	316	220	252
ENSGMOG00000004655	1670	1411	1430
ENSGMOG00000004656	1583	1228	1293
ENSGMOG00000004657	203	157	211
ENSGMOG00000004658	2328	1998	2307
ENSGMOG00000004659	449	401	395
ENSGMOG00000004660	418	376	361
ENSGMOG00000004661	47	34	33
ENSGMOG00000004662	0	0	0
ENSGMOG00000004663	760	620	673
ENSGMOG00000004664	3564	2599	2681
ENSGMOG00000004665	1304	1136	1238
ENSGMOG00000004666	675	501	586
ENSGMOG00000004667	2409	1982	2100
ENSGMOG00000004668	48	26	16
ENSGMOG00000004669	883	734	717
ENSGMOG00000004670	101	88	106
ENSGMOG00000004671	366	323	326
ENSGMOG00000004672	2128	1924	1811
ENSGMOG00000004673	60	66	61
ENSGMOG00000004674	11	15	23
ENSGMOG00000004675	4	0	0
ENSGMOG00000004676	2155	2024	1953
ENSGMOG00000004677	3592	3223	3207
ENSGMOG00000004678	1325	995	1114
ENSGMOG00000004679	8	2	14
ENSGMOG00000004680	483	452	527
ENSGMOG00000004681	176	177	151
ENSGMOG00000004682	421	335	365
ENSGMOG00000004683	7	0	1
ENSGMOG00000004684	969	800	923
ENSGMOG00000004685	130	148	154
ENSGMOG00000004686	498	408	428
ENSGMOG00000004687	8	4	9
ENSGMOG00000004688	531	456	526
ENSGMOG00000004689	4633	3614	3804
ENSGMOG00000004690	2593	2264	2269
ENSGMOG00000004691	6	21	20
ENSGMOG00000004692	493	319	399
ENSGMOG00000004693	596	525	555
ENSGMOG00000004694	19607	14102	14706
ENSGMOG00000004695	118	81	95
ENSGMOG00000004696	5929	4885	5431
ENSGMOG00000004697	3	1	9
ENSGMOG00000004698	1793	1514	1396
ENSGMOG00000004699	2020	1560	1656
ENSGMOG00000004700	1407	1293	1394
ENSGMOG00000004701	167	136	154
ENSGMOG00000004702	94	118	132
ENSGMOG00000004703	12	12	5
ENSGMOG00000004704	1948	1362	1615
ENSGMOG00000004705	2018	1454	1681
ENSGMOG00000004706	4631	4403	4470
ENSGMOG00000004707	9555	8237	8097
ENSGMOG00000004708	9	8	8
ENSGMOG00000004709	1307	1065	1156
ENSGMOG00000004710	1941	1289	1420
ENSGMOG00000004711	283	229	285
ENSGMOG00000004712	918	738	755
ENSGMOG00000004713	243	293	304
ENSGMOG00000004714	95	67	85
ENSGMOG00000004715	31	31	28
ENSGMOG00000004716	2223	1939	1980
ENSGMOG00000004717	14681	12445	12945
ENSGMOG00000004718	1908	1592	1639
ENSGMOG00000004719	205	189	187
ENSGMOG00000004720	3229	2488	3227
ENSGMOG00000004721	28	19	25
ENSGMOG00000004722	30	25	22
ENSGMOG00000004723	5402	5146	5062
ENSGMOG00000004724	18614	13753	14610
ENSGMOG00000004725	233	228	231
ENSGMOG00000004726	955	863	838
ENSGMOG00000004727	193	106	178
ENSGMOG00000004728	342	282	307
ENSGMOG00000004729	708	544	579
ENSGMOG00000004730	3003	2150	2329
ENSGMOG00000004731	1734	1329	1052
ENSGMOG00000004732	3852	2601	3056
ENSGMOG00000004733	93	77	128
ENSGMOG00000004734	654	603	672
ENSGMOG00000004735	0	4	2
ENSGMOG00000004736	1363	1181	1130
ENSGMOG00000004737	1925	1614	1744
ENSGMOG00000004738	83	102	137
ENSGMOG00000004739	983	885	790
ENSGMOG00000004740	4594	4096	4290
ENSGMOG00000004741	2853	2263	2482
ENSGMOG00000004742	10	8	8
ENSGMOG00000004743	479	349	443
ENSGMOG00000004744	5361	4310	4314
ENSGMOG00000004745	97	74	72
ENSGMOG00000004746	40	38	43
ENSGMOG00000004747	44	24	46
ENSGMOG00000004748	9817	9283	9090
ENSGMOG00000004749	129	128	128
ENSGMOG00000004750	30	25	23
ENSGMOG00000004751	1665	1190	1210
ENSGMOG00000004752	488	371	399
ENSGMOG00000004753	131	118	144
ENSGMOG00000004754	504	430	478
ENSGMOG00000004755	1284	1064	1071
ENSGMOG00000004756	61502	64343	59602
ENSGMOG00000004757	5587	5037	4952
ENSGMOG00000004758	110	78	97
ENSGMOG00000004759	5623	4470	5068
ENSGMOG00000004760	49	27	39
ENSGMOG00000004761	15934	12424	12358
ENSGMOG00000004762	6675	5421	5202
ENSGMOG00000004763	1737	1299	1432
ENSGMOG00000004764	263	286	284
ENSGMOG00000004765	868	870	943
ENSGMOG00000004766	21	25	16
ENSGMOG00000004767	285	162	187
ENSGMOG00000004768	191	194	250
ENSGMOG00000004769	115	118	90
ENSGMOG00000004770	2735	2128	2105
ENSGMOG00000004771	13823	12534	12622
ENSGMOG00000004772	499	452	467
ENSGMOG00000004773	210	201	232
ENSGMOG00000004774	1445	1160	1155
ENSGMOG00000004775	2894	2582	2585
ENSGMOG00000004776	1456	1262	1265
ENSGMOG00000004777	4677	3806	3706
ENSGMOG00000004778	1431	1250	1131
ENSGMOG00000004779	27133	21042	20561
ENSGMOG00000004780	3498	2490	2670
ENSGMOG00000004781	8433	7870	8411
ENSGMOG00000004782	0	0	0
ENSGMOG00000004783	5355	4189	4279
ENSGMOG00000004784	43	44	44
ENSGMOG00000004785	41	24	53
ENSGMOG00000004786	137	131	130
ENSGMOG00000004787	105	89	114
ENSGMOG00000004788	22	9	17
ENSGMOG00000004789	1	0	0
ENSGMOG00000004790	3	18	16
ENSGMOG00000004791	2281	1958	2035
ENSGMOG00000004792	413	560	705
ENSGMOG00000004793	6072	5135	5015
ENSGMOG00000004794	2	3	1
ENSGMOG00000004795	9587	8184	8543
ENSGMOG00000004796	10571	8719	8876
ENSGMOG00000004797	72	47	53
ENSGMOG00000004798	865	680	671
ENSGMOG00000004799	2059	1456	1678
ENSGMOG00000004800	247	171	222
ENSGMOG00000004801	152	94	142
ENSGMOG00000004802	64	67	86
ENSGMOG00000004803	97	58	62
ENSGMOG00000004804	506	417	383
ENSGMOG00000004805	6019	4971	5170
ENSGMOG00000004806	954	686	755
ENSGMOG00000004807	49	18	21
ENSGMOG00000004808	24	22	18
ENSGMOG00000004809	1739	1677	1824
ENSGMOG00000004810	2562	2411	2613
ENSGMOG00000004811	2037	1651	1717
ENSGMOG00000004812	493	456	450
ENSGMOG00000004813	2582	2046	2189
ENSGMOG00000004814	557	434	482
ENSGMOG00000004815	3114	2535	2833
ENSGMOG00000004816	4497	3825	4233
ENSGMOG00000004817	14	18	8
ENSGMOG00000004818	1307	1076	1055
ENSGMOG00000004819	267	248	231
ENSGMOG00000004820	427	420	382
ENSGMOG00000004821	1177	1170	1164
ENSGMOG00000004822	834	632	771
ENSGMOG00000004823	9738	7647	7917
ENSGMOG00000004824	312	325	271
ENSGMOG00000004825	667	586	684
ENSGMOG00000004826	2	0	3
ENSGMOG00000004827	124	91	105
ENSGMOG00000004828	140	105	150
ENSGMOG00000004829	6754	3828	5526
ENSGMOG00000004830	165	151	138
ENSGMOG00000004831	1991	1634	1764
ENSGMOG00000004832	981	892	978
ENSGMOG00000004833	69100	54018	59692
ENSGMOG00000004834	7464	5523	5683
ENSGMOG00000004835	1	2	0
ENSGMOG00000004836	312	202	167
ENSGMOG00000004837	1267	1033	1192
ENSGMOG00000004838	1706	1536	1409
ENSGMOG00000004839	2040	1620	1585
ENSGMOG00000004840	2	2	2
ENSGMOG00000004841	80	59	73
ENSGMOG00000004842	5117	4744	4732
ENSGMOG00000004843	1	0	0
ENSGMOG00000004844	1256	1049	1238
ENSGMOG00000004845	56	35	26
ENSGMOG00000004846	1267	996	1028
ENSGMOG00000004847	6	4	5
ENSGMOG00000004848	4594	3668	3854
ENSGMOG00000004849	3181	2505	2619
ENSGMOG00000004850	847	734	724
ENSGMOG00000004851	210	134	194
ENSGMOG00000004852	3833	2894	3081
ENSGMOG00000004853	1247	1084	1045
ENSGMOG00000004854	7640	5909	5687
ENSGMOG00000004855	637	567	690
ENSGMOG00000004856	1088	933	902
ENSGMOG00000004857	29	22	20
ENSGMOG00000004858	1217	858	898
ENSGMOG00000004859	0	2	3
ENSGMOG00000004860	293	265	293
ENSGMOG00000004861	39	50	49
ENSGMOG00000004862	279	205	265
ENSGMOG00000004863	84	40	54
ENSGMOG00000004864	9494	7085	7388
ENSGMOG00000004865	2936	2750	2815
ENSGMOG00000004866	1	0	4
ENSGMOG00000004867	301	230	189
ENSGMOG00000004868	474	351	362
ENSGMOG00000004869	0	0	0
ENSGMOG00000004870	1773	1503	1450
ENSGMOG00000004871	0	0	0
ENSGMOG00000004872	27	147	126
ENSGMOG00000004873	2161	1699	1689
ENSGMOG00000004874	4036	3099	3130
ENSGMOG00000004875	18	27	22
ENSGMOG00000004876	5	10	5
ENSGMOG00000004877	413	475	424
ENSGMOG00000004878	881	650	736
ENSGMOG00000004879	119	123	128
ENSGMOG00000004880	14045	11680	12351
ENSGMOG00000004881	39643	27774	29696
ENSGMOG00000004882	1977	1514	1388
ENSGMOG00000004883	719	727	738
ENSGMOG00000004884	19651	15489	17808
ENSGMOG00000004885	432	455	418
ENSGMOG00000004886	4	0	0
ENSGMOG00000004887	2	3	6
ENSGMOG00000004888	3302	2523	2511
ENSGMOG00000004889	174	121	109
ENSGMOG00000004890	31	34	16
ENSGMOG00000004891	463	351	430
ENSGMOG00000004892	15	9	25
ENSGMOG00000004893	623	507	512
ENSGMOG00000004894	518	571	669
ENSGMOG00000004895	2101	1580	1786
ENSGMOG00000004896	7460	6114	6198
ENSGMOG00000004897	1323	993	1115
ENSGMOG00000004898	5	0	1
ENSGMOG00000004899	64	43	27
ENSGMOG00000004900	114	104	114
ENSGMOG00000004901	201	196	120
ENSGMOG00000004902	917	686	995
ENSGMOG00000004903	30	21	22
ENSGMOG00000004904	514	441	429
ENSGMOG00000004905	1137	933	1018
ENSGMOG00000004906	32	25	25
ENSGMOG00000004907	868	881	927
ENSGMOG00000004908	48	64	51
ENSGMOG00000004909	290	266	263
ENSGMOG00000004910	655	565	555
ENSGMOG00000004911	590	522	573
ENSGMOG00000004912	3339	3286	3300
ENSGMOG00000004913	8445	6743	6416
ENSGMOG00000004914	21	21	22
ENSGMOG00000004915	205	152	154
ENSGMOG00000004916	3069	2398	2638
ENSGMOG00000004917	56	27	30
ENSGMOG00000004918	3	5	5
ENSGMOG00000004919	1058	821	763
ENSGMOG00000004920	233	165	166
ENSGMOG00000004921	322	225	246
ENSGMOG00000004922	1962	1851	2121
ENSGMOG00000004923	16549	13006	13384
ENSGMOG00000004924	342	268	283
ENSGMOG00000004925	3637	3180	3124
ENSGMOG00000004926	15	11	13
ENSGMOG00000004927	290	233	298
ENSGMOG00000004928	75	80	101
ENSGMOG00000004929	255	265	292
ENSGMOG00000004930	43098	38763	40915
ENSGMOG00000004931	4917	3724	4058
ENSGMOG00000004932	1895	1487	1582
ENSGMOG00000004933	59	43	55
ENSGMOG00000004934	270	164	230
ENSGMOG00000004935	2480	2091	1888
ENSGMOG00000004936	4053	3179	3547
ENSGMOG00000004937	161	140	162
ENSGMOG00000004938	75357	55095	56337
ENSGMOG00000004939	382	375	405
ENSGMOG00000004940	1162	977	1084
ENSGMOG00000004941	8385	6269	6446
ENSGMOG00000004942	4	0	0
ENSGMOG00000004943	2382	2268	2162
ENSGMOG00000004944	1478	1411	1490
ENSGMOG00000004945	848	783	754
ENSGMOG00000004946	2934	2447	2364
ENSGMOG00000004947	117	84	93
ENSGMOG00000004948	42	24	40
ENSGMOG00000004949	6240	5622	5467
ENSGMOG00000004950	666	379	505
ENSGMOG00000004951	1498	1317	1324
ENSGMOG00000004952	871	713	839
ENSGMOG00000004953	66	57	61
ENSGMOG00000004954	3269	2923	2670
ENSGMOG00000004955	0	0	0
ENSGMOG00000004956	323	223	245
ENSGMOG00000004957	97	62	63
ENSGMOG00000004958	274	313	297
ENSGMOG00000004959	2933	2596	3056
ENSGMOG00000004960	68	66	92
ENSGMOG00000004961	144	109	99
ENSGMOG00000004962	291	191	193
ENSGMOG00000004963	263	242	249
ENSGMOG00000004964	247	250	231
ENSGMOG00000004965	2323	1918	2021
ENSGMOG00000004966	840	721	691
ENSGMOG00000004967	40	34	42
ENSGMOG00000004968	4001	3304	3602
ENSGMOG00000004969	2209	1885	1885
ENSGMOG00000004970	118	126	102
ENSGMOG00000004971	2150	1933	2330
ENSGMOG00000004972	165	145	171
ENSGMOG00000004973	5830	4840	5178
ENSGMOG00000004974	38	47	27
ENSGMOG00000004975	1597	1522	1537
ENSGMOG00000004976	507	332	384
ENSGMOG00000004977	1728	1339	1378
ENSGMOG00000004978	443	469	476
ENSGMOG00000004979	75	83	70
ENSGMOG00000004980	5	5	0
ENSGMOG00000004981	6202	5877	5892
ENSGMOG00000004982	2114	1638	1654
ENSGMOG00000004983	987	863	790
ENSGMOG00000004984	302	250	240
ENSGMOG00000004985	1008	730	943
ENSGMOG00000004986	271	224	248
ENSGMOG00000004987	3199	3135	3011
ENSGMOG00000004988	159	170	189
ENSGMOG00000004989	329	346	285
ENSGMOG00000004990	63	72	62
ENSGMOG00000004991	141	121	151
ENSGMOG00000004992	409	422	460
ENSGMOG00000004993	297	254	242
ENSGMOG00000004994	129	76	159
ENSGMOG00000004995	22	8	15
ENSGMOG00000004996	30	44	32
ENSGMOG00000004997	149	100	124
ENSGMOG00000004998	814	737	756
ENSGMOG00000004999	6613	5128	5530
ENSGMOG00000005000	358	330	340
ENSGMOG00000005001	1800	1791	1911
ENSGMOG00000005002	3643	2888	3118
ENSGMOG00000005003	785	769	969
ENSGMOG00000005004	4754	4246	3938
ENSGMOG00000005005	147	127	152
ENSGMOG00000005006	1708	1273	1583
ENSGMOG00000005007	887	693	676
ENSGMOG00000005008	259	191	206
ENSGMOG00000005009	1403	1136	1199
ENSGMOG00000005010	1	0	2
ENSGMOG00000005011	1027	713	773
ENSGMOG00000005012	20	11	5
ENSGMOG00000005013	95	75	88
ENSGMOG00000005014	489	375	433
ENSGMOG00000005015	9410	8817	9295
ENSGMOG00000005016	675	471	571
ENSGMOG00000005017	5677	4896	5096
ENSGMOG00000005018	116	81	123
ENSGMOG00000005019	1947	1770	1727
ENSGMOG00000005020	2994	2932	2872
ENSGMOG00000005021	1432	1199	1266
ENSGMOG00000005022	125	94	130
ENSGMOG00000005023	2823	2391	2286
ENSGMOG00000005024	3	2	2
ENSGMOG00000005025	16	16	12
ENSGMOG00000005026	654	551	587
ENSGMOG00000005027	514	412	455
ENSGMOG00000005028	706	557	615
ENSGMOG00000005029	708	595	597
ENSGMOG00000005030	3131	2887	2913
ENSGMOG00000005031	1616	1487	1686
ENSGMOG00000005032	830	580	636
ENSGMOG00000005033	2651	2310	2515
ENSGMOG00000005034	77	77	86
ENSGMOG00000005035	882	902	877
ENSGMOG00000005036	23	12	37
ENSGMOG00000005037	45	31	26
ENSGMOG00000005038	721	425	560
ENSGMOG00000005039	383	241	261
ENSGMOG00000005040	7333	6198	6565
ENSGMOG00000005041	1500	1088	1124
ENSGMOG00000005042	92	61	96
ENSGMOG00000005043	58	47	57
ENSGMOG00000005044	8	11	7
ENSGMOG00000005045	2918	2492	2576
ENSGMOG00000005046	751	655	592
ENSGMOG00000005047	2	1	2
ENSGMOG00000005048	2655	2113	2178
ENSGMOG00000005049	4422	3788	3898
ENSGMOG00000005050	661	628	623
ENSGMOG00000005051	77	59	89
ENSGMOG00000005052	2876	2379	2585
ENSGMOG00000005053	0	0	0
ENSGMOG00000005054	3	2	5
ENSGMOG00000005055	246	237	217
ENSGMOG00000005056	823	673	834
ENSGMOG00000005057	602	478	492
ENSGMOG00000005058	7708	5432	5718
ENSGMOG00000005059	50	24	39
ENSGMOG00000005060	874	712	892
ENSGMOG00000005061	138	123	203
ENSGMOG00000005062	151	188	207
ENSGMOG00000005063	25	21	32
ENSGMOG00000005064	774	645	728
ENSGMOG00000005065	2	5	0
ENSGMOG00000005066	70	45	46
ENSGMOG00000005067	1090	929	1001
ENSGMOG00000005068	1	0	1
ENSGMOG00000005069	823	693	788
ENSGMOG00000005070	11	19	14
ENSGMOG00000005071	396	394	407
ENSGMOG00000005072	68	62	84
ENSGMOG00000005073	28	24	21
ENSGMOG00000005074	154735	147179	142237
ENSGMOG00000005075	2092	1600	1810
ENSGMOG00000005076	280	250	274
ENSGMOG00000005077	43	38	51
ENSGMOG00000005078	610	473	575
ENSGMOG00000005079	1565	1267	1442
ENSGMOG00000005080	32	47	49
ENSGMOG00000005081	22745	17503	20132
ENSGMOG00000005082	1818	1713	1868
ENSGMOG00000005083	2916	2355	2395
ENSGMOG00000005084	49	47	42
ENSGMOG00000005085	4591	3704	3798
ENSGMOG00000005086	591	560	623
ENSGMOG00000005087	14	15	26
ENSGMOG00000005088	1654	1345	1504
ENSGMOG00000005089	1510	1243	1245
ENSGMOG00000005090	313	274	236
ENSGMOG00000005091	16	11	44
ENSGMOG00000005092	11494	7085	10371
ENSGMOG00000005093	4027	3696	3702
ENSGMOG00000005094	711	584	692
ENSGMOG00000005095	1767	1230	1298
ENSGMOG00000005096	533	430	532
ENSGMOG00000005097	4518	4178	4270
ENSGMOG00000005098	2610	1808	1949
ENSGMOG00000005099	1572	1349	1438
ENSGMOG00000005100	1271	935	1097
ENSGMOG00000005101	7	3	13
ENSGMOG00000005102	577	563	547
ENSGMOG00000005103	827	668	651
ENSGMOG00000005104	3298	2328	2538
ENSGMOG00000005105	2210	1801	1875
ENSGMOG00000005106	804	611	780
ENSGMOG00000005107	292	207	295
ENSGMOG00000005108	17	18	9
ENSGMOG00000005109	10	0	3
ENSGMOG00000005110	105	103	109
ENSGMOG00000005111	1450	1291	1340
ENSGMOG00000005112	3912	3328	3894
