ID	sample_7	sample_8	sample_9
ENSGMOG00000003466	176	386	121
ENSGMOG00000003467	0	0	0
ENSGMOG00000003468	25	44	31
ENSGMOG00000003469	24809	50442	19574
ENSGMOG00000003470	29	36	15
ENSGMOG00000003471	0	2	0
ENSGMOG00000003472	2748	5773	2057
ENSGMOG00000003473	5233	11199	3923
ENSGMOG00000003474	990	2118	786
ENSGMOG00000003475	376	860	240
ENSGMOG00000003476	1	14	0
ENSGMOG00000003477	1117	2008	739
ENSGMOG00000003478	290	878	278
ENSGMOG00000003479	3606	7222	2833
ENSGMOG00000003480	10	18	9
ENSGMOG00000003481	2613	4846	1994
ENSGMOG00000003482	885	1618	729
ENSGMOG00000003483	21	43	21
ENSGMOG00000003484	1684	3176	1167
ENSGMOG00000003485	2535	5227	1848
ENSGMOG00000003486	482	876	344
ENSGMOG00000003487	4	28	3
ENSGMOG00000003488	393	740	309
ENSGMOG00000003489	1230	2640	1062
ENSGMOG00000003490	315	624	252
ENSGMOG00000003491	18116	38848	12623
ENSGMOG00000003492	1949	3919	1506
ENSGMOG00000003493	410	871	360
ENSGMOG00000003494	44	107	42
ENSGMOG00000003495	1	1	0
ENSGMOG00000003496	2166	5052	1391
ENSGMOG00000003497	96	211	56
ENSGMOG00000003498	306	670	227
ENSGMOG00000003499	1182	2664	865
ENSGMOG00000003500	493	892	362
ENSGMOG00000003501	50	139	34
ENSGMOG00000003502	17	44	16
ENSGMOG00000003503	1021	1967	784
ENSGMOG00000003504	3142	6683	2171
ENSGMOG00000003505	2	21	3
ENSGMOG00000003506	425	573	252
ENSGMOG00000003507	180	414	139
ENSGMOG00000003508	2845	7000	2506
ENSGMOG00000003509	3074	6154	2214
ENSGMOG00000003510	6361	13376	5208
ENSGMOG00000003511	6	33	9
ENSGMOG00000003512	40214	79017	33241
ENSGMOG00000003513	2333	4673	1838
ENSGMOG00000003514	396	965	284
ENSGMOG00000003515	27	89	36
ENSGMOG00000003516	517	1400	387
ENSGMOG00000003517	2083	5038	1667
ENSGMOG00000003518	1014	2074	866
ENSGMOG00000003519	402	878	228
ENSGMOG00000003520	2174	3986	1126
ENSGMOG00000003521	69	171	66
ENSGMOG00000003522	524	1404	501
ENSGMOG00000003523	130	300	79
ENSGMOG00000003524	447	1057	336
ENSGMOG00000003525	1512	3542	1148
ENSGMOG00000003526	5376	9858	4297
ENSGMOG00000003527	28550	53365	20774
ENSGMOG00000003528	2	1	0
ENSGMOG00000003529	4	13	0
ENSGMOG00000003530	442	947	337
ENSGMOG00000003531	49	77	26
ENSGMOG00000003532	246	484	179
ENSGMOG00000003533	571	1193	504
ENSGMOG00000003534	0	0	0
ENSGMOG00000003535	0	22	11
ENSGMOG00000003536	959	1947	617
ENSGMOG00000003537	1298	2675	530
ENSGMOG00000003538	456	875	439
ENSGMOG00000003539	40	81	24
ENSGMOG00000003540	22	48	17
ENSGMOG00000003541	66	131	34
ENSGMOG00000003542	1282	2776	1003
ENSGMOG00000003543	85	217	57
ENSGMOG00000003544	794	1554	499
ENSGMOG00000003545	0	0	0
ENSGMOG00000003546	3200	7462	2415
ENSGMOG00000003547	104	245	63
ENSGMOG00000003548	129	299	104
ENSGMOG00000003549	170	426	165
ENSGMOG00000003550	59	147	40
ENSGMOG00000003551	170	268	106
ENSGMOG00000003552	24	73	26
ENSGMOG00000003553	1351	2838	1064
ENSGMOG00000003554	6110	13291	4181
ENSGMOG00000003555	319	572	176
ENSGMOG00000003556	23	53	21
ENSGMOG00000003557	1	6	4
ENSGMOG00000003558	86	224	90
ENSGMOG00000003559	7	11	7
ENSGMOG00000003560	6780	16157	5035
ENSGMOG00000003561	3835	9146	3244
ENSGMOG00000003562	85	234	92
ENSGMOG00000003563	2095	4395	1561
ENSGMOG00000003564	1	7	0
ENSGMOG00000003565	2115	4106	1813
ENSGMOG00000003566	683	1491	559
ENSGMOG00000003567	36	137	55
ENSGMOG00000003568	157	318	101
ENSGMOG00000003569	120	263	110
ENSGMOG00000003570	30784	60041	23172
ENSGMOG00000003571	500	866	376
ENSGMOG00000003572	7705	17714	4975
ENSGMOG00000003573	11411	22884	8342
ENSGMOG00000003574	615	1713	392
ENSGMOG00000003575	837	1595	662
ENSGMOG00000003576	676	1346	513
ENSGMOG00000003577	1798	3882	1410
ENSGMOG00000003578	1459	2995	1386
ENSGMOG00000003579	836	1712	644
ENSGMOG00000003580	435	1120	470
ENSGMOG00000003581	275	742	235
ENSGMOG00000003582	9	2	4
ENSGMOG00000003583	78	163	79
ENSGMOG00000003584	488	1061	400
ENSGMOG00000003585	59	154	58
ENSGMOG00000003586	2111	4649	1605
ENSGMOG00000003587	1194	2536	938
ENSGMOG00000003588	1223	2428	951
ENSGMOG00000003589	111	300	101
ENSGMOG00000003590	478	1087	418
ENSGMOG00000003591	9206	19424	7570
ENSGMOG00000003592	125	289	101
ENSGMOG00000003593	24	39	17
ENSGMOG00000003594	152	237	108
ENSGMOG00000003595	1326	2942	958
ENSGMOG00000003596	8	21	6
ENSGMOG00000003597	416	987	287
ENSGMOG00000003598	653	1313	561
ENSGMOG00000003599	53	144	37
ENSGMOG00000003600	617	1466	514
ENSGMOG00000003601	6176	12380	4287
ENSGMOG00000003602	193	487	157
ENSGMOG00000003603	5188	10183	4298
ENSGMOG00000003604	102	214	66
ENSGMOG00000003605	3236	7135	2626
ENSGMOG00000003606	3491	7628	2922
ENSGMOG00000003607	6143	11098	4037
ENSGMOG00000003608	77	136	63
ENSGMOG00000003609	70	157	49
ENSGMOG00000003610	108	278	132
ENSGMOG00000003611	0	1	0
ENSGMOG00000003612	1561	3308	1099
ENSGMOG00000003613	569	1361	499
ENSGMOG00000003614	100	194	66
ENSGMOG00000003615	48	99	30
ENSGMOG00000003616	1084	2634	865
ENSGMOG00000003617	347	901	242
ENSGMOG00000003618	1259	2743	954
ENSGMOG00000003619	419	1149	451
ENSGMOG00000003620	145	439	141
ENSGMOG00000003621	483	1014	368
ENSGMOG00000003622	711	1520	475
ENSGMOG00000003623	1107	2247	717
ENSGMOG00000003624	2289	5577	2025
ENSGMOG00000003625	1210	3123	896
ENSGMOG00000003626	26954	49063	22989
ENSGMOG00000003627	50589	98439	41535
ENSGMOG00000003628	135	230	83
ENSGMOG00000003629	535	1156	448
ENSGMOG00000003630	2160	4444	1693
ENSGMOG00000003631	2767	6377	2051
ENSGMOG00000003632	14061	28492	9455
ENSGMOG00000003633	3435	7323	2212
ENSGMOG00000003634	6	8	2
ENSGMOG00000003635	5	6	0
ENSGMOG00000003636	540	1206	420
ENSGMOG00000003637	1101	2478	933
ENSGMOG00000003638	1487	2937	1155
ENSGMOG00000003639	3999	8623	3072
ENSGMOG00000003640	13	42	20
ENSGMOG00000003641	146	259	111
ENSGMOG00000003642	60	155	58
ENSGMOG00000003643	984	2248	718
ENSGMOG00000003644	220	491	150
ENSGMOG00000003645	458	1037	353
ENSGMOG00000003646	666	1325	549
ENSGMOG00000003647	1298	2651	871
ENSGMOG00000003648	201	348	160
ENSGMOG00000003649	2862	6261	2080
ENSGMOG00000003650	181	471	133
ENSGMOG00000003651	1205	2938	1036
ENSGMOG00000003652	189	397	154
ENSGMOG00000003653	644	1104	456
ENSGMOG00000003654	162	439	127
ENSGMOG00000003655	76	166	65
ENSGMOG00000003656	116	238	118
ENSGMOG00000003657	97	186	58
ENSGMOG00000003658	575	1177	407
ENSGMOG00000003659	26997	54604	22216
ENSGMOG00000003660	2805	5915	1891
ENSGMOG00000003661	11	38	12
ENSGMOG00000003662	35	90	23
ENSGMOG00000003663	7	32	11
ENSGMOG00000003664	2099	4859	1747
ENSGMOG00000003665	1819	3914	1304
ENSGMOG00000003666	3213	6622	2814
ENSGMOG00000003667	18	35	25
ENSGMOG00000003668	595	1351	431
ENSGMOG00000003669	1618	3878	1452
ENSGMOG00000003670	856	1848	656
ENSGMOG00000003671	119	167	70
ENSGMOG00000003672	64	112	45
ENSGMOG00000003673	46	66	34
ENSGMOG00000003674	11	25	3
ENSGMOG00000003675	40	96	37
ENSGMOG00000003676	26	37	22
ENSGMOG00000003677	473	1078	368
ENSGMOG00000003678	819	1847	661
ENSGMOG00000003679	3270	7342	2880
ENSGMOG00000003680	261	507	216
ENSGMOG00000003681	296	701	191
ENSGMOG00000003682	1212	2601	1123
ENSGMOG00000003683	874	2033	734
ENSGMOG00000003684	2280	4875	1925
ENSGMOG00000003685	7	12	3
ENSGMOG00000003686	61	158	60
ENSGMOG00000003687	7	11	5
ENSGMOG00000003688	79	193	103
ENSGMOG00000003689	689	1365	545
ENSGMOG00000003690	1467	2841	1027
ENSGMOG00000003691	2456	5156	2058
ENSGMOG00000003692	545	1198	485
ENSGMOG00000003693	0	0	0
ENSGMOG00000003694	4	12	3
ENSGMOG00000003695	43	82	42
ENSGMOG00000003696	3768	7492	2324
ENSGMOG00000003697	16	22	4
ENSGMOG00000003698	63	160	60
ENSGMOG00000003699	919	2271	751
ENSGMOG00000003700	0	0	0
ENSGMOG00000003701	7035	14548	3790
ENSGMOG00000003702	1501	3282	1313
ENSGMOG00000003703	506	1013	368
ENSGMOG00000003704	186	413	140
ENSGMOG00000003705	2136	4370	1701
ENSGMOG00000003706	1	11	2
ENSGMOG00000003707	0	1	0
ENSGMOG00000003708	2605	5610	1778
ENSGMOG00000003709	2702	5710	2092
ENSGMOG00000003710	93	219	84
ENSGMOG00000003711	1306	3088	1136
ENSGMOG00000003712	779	1944	694
ENSGMOG00000003713	506	1077	430
ENSGMOG00000003714	291	657	208
ENSGMOG00000003715	6493	13474	4310
ENSGMOG00000003716	13144	28361	9701
ENSGMOG00000003717	39	112	35
ENSGMOG00000003718	1595	4524	1627
ENSGMOG00000003719	12	17	7
ENSGMOG00000003720	29	77	24
ENSGMOG00000003721	577	1637	472
ENSGMOG00000003722	210	529	189
ENSGMOG00000003723	1029	718	1195
ENSGMOG00000003724	6	22	6
ENSGMOG00000003725	4614	9882	3598
ENSGMOG00000003726	1245	2570	947
ENSGMOG00000003727	4744	10547	3501
ENSGMOG00000003728	37	94	40
ENSGMOG00000003729	82	209	59
ENSGMOG00000003730	3439	7361	2424
ENSGMOG00000003731	2017	4623	1603
ENSGMOG00000003732	1701	3227	1362
ENSGMOG00000003733	2950	6318	2289
ENSGMOG00000003734	68	162	47
ENSGMOG00000003735	545	1047	339
ENSGMOG00000003736	1279	2639	967
ENSGMOG00000003737	14	28	11
ENSGMOG00000003738	52	95	55
ENSGMOG00000003739	1206	2302	934
ENSGMOG00000003740	7	26	10
ENSGMOG00000003741	0	2	0
ENSGMOG00000003742	12	14	76
ENSGMOG00000003743	5857	11293	4527
ENSGMOG00000003744	0	1	0
ENSGMOG00000003745	1288	2563	935
ENSGMOG00000003746	11	46	25
ENSGMOG00000003747	12	64	20
ENSGMOG00000003748	285	773	205
ENSGMOG00000003749	5	7	12
ENSGMOG00000003750	293	632	135
ENSGMOG00000003751	125	251	88
ENSGMOG00000003752	1115	2329	962
ENSGMOG00000003753	4075	8678	3570
ENSGMOG00000003754	0	0	0
ENSGMOG00000003755	305	603	152
ENSGMOG00000003756	1118	2590	736
ENSGMOG00000003757	3	11	1
ENSGMOG00000003758	2210	4658	1701
ENSGMOG00000003759	124	346	99
ENSGMOG00000003760	5729	16025	5928
ENSGMOG00000003761	300	757	225
ENSGMOG00000003762	188	335	134
ENSGMOG00000003763	497	1173	390
ENSGMOG00000003764	128	297	93
ENSGMOG00000003765	5	5	0
ENSGMOG00000003766	5718	12682	3916
ENSGMOG00000003767	0	1	0
ENSGMOG00000003768	1123	2647	809
ENSGMOG00000003769	2489	5027	1647
ENSGMOG00000003770	43	81	40
ENSGMOG00000003771	1	6	2
ENSGMOG00000003772	0	0	0
ENSGMOG00000003773	100	187	75
ENSGMOG00000003774	921	1995	709
ENSGMOG00000003775	1658	3566	1234
ENSGMOG00000003776	21	39	22
ENSGMOG00000003777	6914	15989	4892
ENSGMOG00000003778	102	192	32
ENSGMOG00000003779	2	8	0
ENSGMOG00000003780	173	399	165
ENSGMOG00000003781	71	123	49
ENSGMOG00000003782	23	57	24
ENSGMOG00000003783	3878	9351	2933
ENSGMOG00000003784	3112	6796	2670
ENSGMOG00000003785	45	117	19
ENSGMOG00000003786	941	1995	637
ENSGMOG00000003787	2659	5924	2306
ENSGMOG00000003788	0	0	0
ENSGMOG00000003789	562	1414	388
ENSGMOG00000003790	12825	28608	9385
ENSGMOG00000003791	369	754	287
ENSGMOG00000003792	41	58	14
ENSGMOG00000003793	47	84	31
ENSGMOG00000003794	285	790	242
ENSGMOG00000003795	43	109	23
ENSGMOG00000003796	45	81	32
ENSGMOG00000003797	44	156	35
ENSGMOG00000003798	33	58	31
ENSGMOG00000003799	414	1057	415
ENSGMOG00000003800	42	255	25
ENSGMOG00000003801	113	237	79
ENSGMOG00000003802	632	1314	489
ENSGMOG00000003803	293	725	238
ENSGMOG00000003804	296	936	205
ENSGMOG00000003805	46	108	32
ENSGMOG00000003806	1470	2727	1052
ENSGMOG00000003807	209	388	123
ENSGMOG00000003808	6	4	3
ENSGMOG00000003809	617	1526	530
ENSGMOG00000003810	4	9	4
ENSGMOG00000003811	5	0	0
ENSGMOG00000003812	1540	3304	1165
ENSGMOG00000003813	121	297	91
ENSGMOG00000003814	4	13	3
ENSGMOG00000003815	6860	13449	5049
ENSGMOG00000003816	1431	3154	1128
ENSGMOG00000003817	708	1489	443
ENSGMOG00000003818	223	442	145
ENSGMOG00000003819	4073	8481	2864
ENSGMOG00000003820	16	46	17
ENSGMOG00000003821	5190	11621	3911
ENSGMOG00000003822	6557	14814	5737
ENSGMOG00000003823	1056	2068	798
ENSGMOG00000003824	405	860	238
ENSGMOG00000003825	350	763	294
ENSGMOG00000003826	26	51	21
ENSGMOG00000003827	379	923	260
ENSGMOG00000003828	4	7	0
ENSGMOG00000003829	844	1909	756
ENSGMOG00000003830	1201	2413	958
ENSGMOG00000003831	75	1	72
ENSGMOG00000003832	53	95	14
ENSGMOG00000003833	1215	2512	944
ENSGMOG00000003834	8	9	8
ENSGMOG00000003835	2171	4693	1485
ENSGMOG00000003836	2755	4965	2072
ENSGMOG00000003837	24	77	12
ENSGMOG00000003838	559	1394	422
ENSGMOG00000003839	255	540	187
ENSGMOG00000003840	1228	1849	821
ENSGMOG00000003841	923	1927	792
ENSGMOG00000003842	140	244	111
ENSGMOG00000003843	2083	4134	1476
ENSGMOG00000003844	41	92	34
ENSGMOG00000003845	253	629	238
ENSGMOG00000003846	2968	6309	2305
ENSGMOG00000003847	157	244	81
ENSGMOG00000003848	10859	22688	7901
ENSGMOG00000003849	126	274	81
ENSGMOG00000003850	237	453	139
ENSGMOG00000003851	2393	5093	1943
ENSGMOG00000003852	6	11	5
ENSGMOG00000003853	7855	16369	5862
ENSGMOG00000003854	875	1927	711
ENSGMOG00000003855	22	29	9
ENSGMOG00000003856	111	257	123
ENSGMOG00000003857	15	38	8
ENSGMOG00000003858	689	1583	561
ENSGMOG00000003859	14	45	16
ENSGMOG00000003860	44	117	37
ENSGMOG00000003861	126	258	85
ENSGMOG00000003862	0	1	0
ENSGMOG00000003863	2154	5288	1963
ENSGMOG00000003864	490	982	339
ENSGMOG00000003865	1201	2866	910
ENSGMOG00000003866	1938	4285	1413
ENSGMOG00000003867	596	1276	503
ENSGMOG00000003868	2	17	2
ENSGMOG00000003869	1297	2256	852
ENSGMOG00000003870	64	77	26
ENSGMOG00000003871	129	334	118
ENSGMOG00000003872	891	1760	542
ENSGMOG00000003873	8	3	1
ENSGMOG00000003874	10	29	16
ENSGMOG00000003875	270	522	151
ENSGMOG00000003876	1932	3627	1696
ENSGMOG00000003877	137	285	111
ENSGMOG00000003878	8404	16954	6500
ENSGMOG00000003879	6	14	4
ENSGMOG00000003880	24	17	29
ENSGMOG00000003881	59	120	38
ENSGMOG00000003882	3345	7490	2749
ENSGMOG00000003883	712	1458	599
ENSGMOG00000003884	1576	3549	1195
ENSGMOG00000003885	4	14	2
ENSGMOG00000003886	1758	3656	1431
ENSGMOG00000003887	463	933	406
ENSGMOG00000003888	13935	30942	10300
ENSGMOG00000003889	162	336	94
ENSGMOG00000003890	2	4	0
ENSGMOG00000003891	91	237	104
ENSGMOG00000003892	19	12	10
ENSGMOG00000003893	77	222	93
ENSGMOG00000003894	0	1	2
ENSGMOG00000003895	2255	4712	1806
ENSGMOG00000003896	2663	5130	2190
ENSGMOG00000003897	1656	3928	1251
ENSGMOG00000003898	12	3	0
ENSGMOG00000003899	15	46	5
ENSGMOG00000003900	43	87	37
ENSGMOG00000003901	136	318	163
ENSGMOG00000003902	65	171	78
ENSGMOG00000003903	7	42	23
ENSGMOG00000003904	349	663	214
ENSGMOG00000003905	698	1508	586
ENSGMOG00000003906	2	4	1
ENSGMOG00000003907	4916	10206	3627
ENSGMOG00000003908	2734	6065	2335
ENSGMOG00000003909	1105	2518	876
ENSGMOG00000003910	11	59	16
ENSGMOG00000003911	4471	8901	3380
ENSGMOG00000003912	274	837	223
ENSGMOG00000003913	659	1283	436
ENSGMOG00000003914	44	93	35
ENSGMOG00000003915	9	13	7
ENSGMOG00000003916	13	29	10
ENSGMOG00000003917	81	138	64
ENSGMOG00000003918	3062	6523	2512
ENSGMOG00000003919	81	133	57
ENSGMOG00000003920	4483	10127	3086
ENSGMOG00000003921	0	1	0
ENSGMOG00000003922	6558	13846	5252
ENSGMOG00000003923	4058	9161	3162
ENSGMOG00000003924	8	2	3
ENSGMOG00000003925	1717	3890	1305
ENSGMOG00000003926	821	1646	538
ENSGMOG00000003927	1076	2376	826
ENSGMOG00000003928	4339	9719	3181
ENSGMOG00000003929	411	828	314
ENSGMOG00000003930	220	385	171
ENSGMOG00000003931	2113	4687	1808
ENSGMOG00000003932	177	345	125
ENSGMOG00000003933	10	29	10
ENSGMOG00000003934	57	102	44
ENSGMOG00000003935	715	1609	580
ENSGMOG00000003936	45	92	59
ENSGMOG00000003937	1707	3717	1351
ENSGMOG00000003938	5	3	0
ENSGMOG00000003939	0	9	6
ENSGMOG00000003940	28	60	25
ENSGMOG00000003941	1128	2921	979
ENSGMOG00000003942	146	264	84
ENSGMOG00000003943	2802	6295	2457
ENSGMOG00000003944	4193	10018	3249
ENSGMOG00000003945	130	274	107
ENSGMOG00000003946	359	688	257
ENSGMOG00000003947	4501	9660	3161
ENSGMOG00000003948	3352	7094	2614
ENSGMOG00000003949	1516	3147	1044
ENSGMOG00000003950	72	166	113
ENSGMOG00000003951	1112	2298	835
ENSGMOG00000003952	7230	14755	6131
ENSGMOG00000003953	790	1517	529
ENSGMOG00000003954	20	47	20
ENSGMOG00000003955	159	371	147
ENSGMOG00000003956	459	1027	384
ENSGMOG00000003957	2140	5141	1700
ENSGMOG00000003958	1547	3156	1235
ENSGMOG00000003959	296	654	173
ENSGMOG00000003960	0	0	0
ENSGMOG00000003961	119	288	90
ENSGMOG00000003962	60	129	37
ENSGMOG00000003963	549	1104	413
ENSGMOG00000003964	97	221	103
ENSGMOG00000003965	250	434	189
ENSGMOG00000003966	9392	20666	6677
ENSGMOG00000003967	8776	19413	6773
ENSGMOG00000003968	6761	15059	5507
ENSGMOG00000003969	2115	4642	1518
ENSGMOG00000003970	98	198	87
ENSGMOG00000003971	1902	4328	1482
ENSGMOG00000003972	181	371	159
ENSGMOG00000003973	362	662	233
ENSGMOG00000003974	37	88	49
ENSGMOG00000003975	426	936	368
ENSGMOG00000003976	162	370	123
ENSGMOG00000003977	1073	2102	846
ENSGMOG00000003978	459	1037	351
ENSGMOG00000003979	727	1644	616
ENSGMOG00000003980	2806	5790	2182
ENSGMOG00000003981	536	1432	426
ENSGMOG00000003982	1464	3028	1080
ENSGMOG00000003983	33	90	27
ENSGMOG00000003984	1307	2790	1068
ENSGMOG00000003985	29	101	31
ENSGMOG00000003986	870	1769	481
ENSGMOG00000003987	202	400	142
ENSGMOG00000003988	573	1225	413
ENSGMOG00000003989	2532	5784	1510
ENSGMOG00000003990	33051	54250	24966
ENSGMOG00000003991	955	2075	750
ENSGMOG00000003992	21	56	11
ENSGMOG00000003993	996	2159	823
ENSGMOG00000003994	1380	3302	1091
ENSGMOG00000003995	3399	7241	2464
ENSGMOG00000003996	829	1777	417
ENSGMOG00000003997	18085	35528	15931
ENSGMOG00000003998	8580	16405	7127
ENSGMOG00000003999	128	195	101
ENSGMOG00000004000	1381	2855	1005
ENSGMOG00000004001	887	2071	708
ENSGMOG00000004002	3	4	1
ENSGMOG00000004003	11	17	7
ENSGMOG00000004004	4766	9063	4017
ENSGMOG00000004005	41	76	35
ENSGMOG00000004006	292	617	246
ENSGMOG00000004007	8	34	5
ENSGMOG00000004008	2192	4468	1393
ENSGMOG00000004009	874	1975	732
ENSGMOG00000004010	1196	2418	1013
ENSGMOG00000004011	24	48	21
ENSGMOG00000004012	11	26	13
ENSGMOG00000004013	310	727	321
ENSGMOG00000004014	393	774	306
ENSGMOG00000004015	2539	5993	1967
ENSGMOG00000004016	72	210	55
ENSGMOG00000004017	4	6	0
ENSGMOG00000004018	2297	4521	1460
ENSGMOG00000004019	289	575	260
ENSGMOG00000004020	2787	5329	2229
ENSGMOG00000004021	764	1485	513
ENSGMOG00000004022	193	497	163
ENSGMOG00000004023	856	1804	640
ENSGMOG00000004024	1193	2535	986
ENSGMOG00000004025	752	1572	596
ENSGMOG00000004026	5315	11786	3702
ENSGMOG00000004027	11048	24713	8272
ENSGMOG00000004028	6	7	5
ENSGMOG00000004029	877	1813	700
ENSGMOG00000004030	86	229	77
ENSGMOG00000004031	716	1863	567
ENSGMOG00000004032	5987	12528	4472
ENSGMOG00000004033	279	468	195
ENSGMOG00000004034	272	544	190
ENSGMOG00000004035	8682	17003	6830
ENSGMOG00000004036	608	1257	504
ENSGMOG00000004037	1011	2307	803
ENSGMOG00000004038	0	0	0
ENSGMOG00000004039	182	426	153
ENSGMOG00000004040	14	15	3
ENSGMOG00000004041	495	1029	376
ENSGMOG00000004042	4	9	3
ENSGMOG00000004043	0	0	0
ENSGMOG00000004044	7	20	2
ENSGMOG00000004045	3949	8080	2878
ENSGMOG00000004046	794	1819	592
ENSGMOG00000004047	2423	5329	1890
ENSGMOG00000004048	405	921	369
ENSGMOG00000004049	583	1054	434
ENSGMOG00000004050	1219	2479	1117
ENSGMOG00000004051	76	153	73
ENSGMOG00000004052	0	12	3
ENSGMOG00000004053	205	452	147
ENSGMOG00000004054	17	39	13
ENSGMOG00000004055	16	28	19
ENSGMOG00000004056	12564	25268	7862
ENSGMOG00000004057	2	24	0
ENSGMOG00000004058	42	62	31
ENSGMOG00000004059	2	17	5
ENSGMOG00000004060	8613	17990	6631
ENSGMOG00000004061	414	1108	342
ENSGMOG00000004062	48	63	21
ENSGMOG00000004063	774	1687	621
ENSGMOG00000004064	0	4	2
ENSGMOG00000004065	351	727	253
ENSGMOG00000004066	1638	3903	1329
ENSGMOG00000004067	570	1312	415
ENSGMOG00000004068	654	1528	462
ENSGMOG00000004069	29	59	17
ENSGMOG00000004070	105	230	71
ENSGMOG00000004071	0	0	0
ENSGMOG00000004072	2944	5845	2116
ENSGMOG00000004073	2057	4519	1488
ENSGMOG00000004074	105	301	68
ENSGMOG00000004075	5286	11033	4343
ENSGMOG00000004076	50	138	39
ENSGMOG00000004077	18287	36992	15085
ENSGMOG00000004078	3308	6105	2587
ENSGMOG00000004079	0	0	0
ENSGMOG00000004080	8047	17000	5731
ENSGMOG00000004081	6163	13405	5378
ENSGMOG00000004082	72	118	57
ENSGMOG00000004083	146	382	110
ENSGMOG00000004084	1964	4244	1433
ENSGMOG00000004085	19	68	20
ENSGMOG00000004086	2213	4608	1819
ENSGMOG00000004087	15	20	5
ENSGMOG00000004088	535	1244	414
ENSGMOG00000004089	305	565	258
ENSGMOG00000004090	11	54	8
ENSGMOG00000004091	1772	3873	1467
ENSGMOG00000004092	1960	3883	1614
ENSGMOG00000004093	2749	5836	2451
ENSGMOG00000004094	159	342	107
ENSGMOG00000004095	2322	4748	1777
ENSGMOG00000004096	1383	2915	1071
ENSGMOG00000004097	510	1157	395
ENSGMOG00000004098	738	1641	651
ENSGMOG00000004099	456	941	240
ENSGMOG00000004100	111320	229693	76837
ENSGMOG00000004101	12065	23467	10152
ENSGMOG00000004102	1	1	1
ENSGMOG00000004103	1164	2320	899
ENSGMOG00000004104	481	944	381
ENSGMOG00000004105	1563	3542	1216
ENSGMOG00000004106	1530	3404	988
ENSGMOG00000004107	3337	7265	2425
ENSGMOG00000004108	2129	4748	1606
ENSGMOG00000004109	55150	109646	47707
ENSGMOG00000004110	209	434	170
ENSGMOG00000004111	109	197	82
ENSGMOG00000004112	15	35	14
ENSGMOG00000004113	98	384	79
ENSGMOG00000004114	0	1	0
ENSGMOG00000004115	23	45	12
ENSGMOG00000004116	969	1975	737
ENSGMOG00000004117	1663	3658	1168
ENSGMOG00000004118	27	122	35
ENSGMOG00000004119	170	328	137
ENSGMOG00000004120	24987	58757	18195
ENSGMOG00000004121	1216	2512	909
ENSGMOG00000004122	1410	2811	1162
ENSGMOG00000004123	30	29	15
ENSGMOG00000004124	0	1	0
ENSGMOG00000004125	70	253	127
ENSGMOG00000004126	2851	5728	2378
ENSGMOG00000004127	260	612	198
ENSGMOG00000004128	6	30	10
ENSGMOG00000004129	513	1101	409
ENSGMOG00000004130	532	1279	413
ENSGMOG00000004131	163	421	153
ENSGMOG00000004132	30	57	18
ENSGMOG00000004133	27443	57525	22681
ENSGMOG00000004134	0	0	0
ENSGMOG00000004135	1067	2223	881
ENSGMOG00000004136	3914	8295	2460
ENSGMOG00000004137	1662	3432	1415
ENSGMOG00000004138	260	764	237
ENSGMOG00000004139	1149	2330	957
ENSGMOG00000004140	19950	38860	14070
ENSGMOG00000004141	0	0	0
ENSGMOG00000004142	8416	17322	6839
ENSGMOG00000004143	1016	2084	813
ENSGMOG00000004144	1356	2938	962
ENSGMOG00000004145	6190	12516	5128
ENSGMOG00000004146	33	43	15
ENSGMOG00000004147	1223	2797	764
ENSGMOG00000004148	3262	6552	2514
ENSGMOG00000004149	418	1239	388
ENSGMOG00000004150	8856	16908	7024
ENSGMOG00000004151	165	291	120
ENSGMOG00000004152	0	0	0
ENSGMOG00000004153	1759	4068	1205
ENSGMOG00000004154	18	67	15
ENSGMOG00000004155	86	255	122
ENSGMOG00000004156	878	2035	766
ENSGMOG00000004157	45	50	16
ENSGMOG00000004158	81	196	98
ENSGMOG00000004159	983	2077	784
ENSGMOG00000004160	195	443	139
ENSGMOG00000004161	894	1967	774
ENSGMOG00000004162	1114	2220	769
ENSGMOG00000004163	1503	3433	1102
ENSGMOG00000004164	1280	2840	1110
ENSGMOG00000004165	369	899	334
ENSGMOG00000004166	1	1	0
ENSGMOG00000004167	17	42	21
ENSGMOG00000004168	15475	32003	11392
ENSGMOG00000004169	688	1967	641
ENSGMOG00000004170	342	880	245
ENSGMOG00000004171	1363	2786	1175
ENSGMOG00000004172	173	468	157
ENSGMOG00000004173	721	1165	484
ENSGMOG00000004174	100	210	62
ENSGMOG00000004175	773	1869	607
ENSGMOG00000004176	22909	46316	18428
ENSGMOG00000004177	38	111	23
ENSGMOG00000004178	89	182	64
ENSGMOG00000004179	126	225	71
ENSGMOG00000004180	2	18	4
ENSGMOG00000004181	524	1075	386
ENSGMOG00000004182	17	30	13
ENSGMOG00000004183	4011	8772	3375
ENSGMOG00000004184	1659	3031	1332
ENSGMOG00000004185	1	0	0
ENSGMOG00000004186	6644	13836	4481
ENSGMOG00000004187	96	240	67
ENSGMOG00000004188	8873	16921	5501
ENSGMOG00000004189	985	2371	817
ENSGMOG00000004190	671	1121	381
ENSGMOG00000004191	199	489	140
ENSGMOG00000004192	0	2	1
ENSGMOG00000004193	479	1085	369
ENSGMOG00000004194	1259	2886	840
ENSGMOG00000004195	523	905	338
