ID	sample_10	sample_11	sample_12
ENSGMOG00000003927	1923	1900	1298
ENSGMOG00000003928	4162	4921	3207
ENSGMOG00000003929	628	618	389
ENSGMOG00000003930	367	310	266
ENSGMOG00000003931	3069	3811	1991
ENSGMOG00000003932	243	322	169
ENSGMOG00000003933	5	6	4
ENSGMOG00000003934	92	104	69
ENSGMOG00000003935	1734	2240	1081
ENSGMOG00000003936	85	102	59
ENSGMOG00000003937	1780	2044	1295
ENSGMOG00000003938	0	0	0
ENSGMOG00000003939	3	14	1
ENSGMOG00000003940	17	23	5
ENSGMOG00000003941	1067	1333	747
ENSGMOG00000003942	208	245	119
ENSGMOG00000003943	3115	4002	2069
ENSGMOG00000003944	4725	6076	3485
ENSGMOG00000003945	258	377	168
ENSGMOG00000003946	706	817	592
ENSGMOG00000003947	6872	7043	4430
ENSGMOG00000003948	3828	4010	2509
ENSGMOG00000003949	1655	1761	1153
ENSGMOG00000003950	82	93	56
ENSGMOG00000003951	2064	2433	1619
ENSGMOG00000003952	8691	11304	5808
ENSGMOG00000003953	703	881	413
ENSGMOG00000003954	9	12	14
ENSGMOG00000003955	122	169	65
ENSGMOG00000003956	682	853	480
ENSGMOG00000003957	3275	3232	2217
ENSGMOG00000003958	4502	5214	3389
ENSGMOG00000003959	361	406	185
ENSGMOG00000003960	1	0	0
ENSGMOG00000003961	289	358	176
ENSGMOG00000003962	38	75	34
ENSGMOG00000003963	385	469	269
ENSGMOG00000003964	92	81	51
ENSGMOG00000003965	6848	7430	4976
ENSGMOG00000003966	13431	14351	9081
ENSGMOG00000003967	11974	13440	7611
ENSGMOG00000003968	12453	13835	7982
ENSGMOG00000003969	3468	3563	2337
ENSGMOG00000003970	169	256	166
ENSGMOG00000003971	2263	2499	1433
ENSGMOG00000003972	141	188	140
ENSGMOG00000003973	494	561	331
ENSGMOG00000003974	56	90	29
ENSGMOG00000003975	512	375	241
ENSGMOG00000003976	169	187	132
ENSGMOG00000003977	1276	1313	945
ENSGMOG00000003978	1255	1527	804
ENSGMOG00000003979	1393	1542	990
ENSGMOG00000003980	3930	4399	2937
ENSGMOG00000003981	583	561	393
ENSGMOG00000003982	1479	1811	992
ENSGMOG00000003983	31	32	20
ENSGMOG00000003984	1240	1456	796
ENSGMOG00000003985	39	37	33
ENSGMOG00000003986	1758	2105	1219
ENSGMOG00000003987	125	196	75
ENSGMOG00000003988	397	529	214
ENSGMOG00000003989	3133	3419	2262
ENSGMOG00000003990	20400	29292	13799
ENSGMOG00000003991	1023	1313	650
ENSGMOG00000003992	38	42	35
ENSGMOG00000003993	1598	1940	930
ENSGMOG00000003994	1855	2239	1041
ENSGMOG00000003995	5268	6105	3567
ENSGMOG00000003996	702	508	405
ENSGMOG00000003997	27245	32378	20134
ENSGMOG00000003998	10171	13095	7616
ENSGMOG00000003999	360	334	334
ENSGMOG00000004000	1334	1541	852
ENSGMOG00000004001	3755	4802	2613
ENSGMOG00000004002	2	0	0
ENSGMOG00000004003	19	10	8
ENSGMOG00000004004	5246	6378	3845
ENSGMOG00000004005	52	51	28
ENSGMOG00000004006	214	281	161
ENSGMOG00000004007	6	21	3
ENSGMOG00000004008	3131	2947	1855
ENSGMOG00000004009	1210	1422	785
ENSGMOG00000004010	1608	2103	1279
ENSGMOG00000004011	28	21	15
ENSGMOG00000004012	18	13	10
ENSGMOG00000004013	426	403	314
ENSGMOG00000004014	1178	1411	856
ENSGMOG00000004015	3822	4185	2386
ENSGMOG00000004016	80	73	37
ENSGMOG00000004017	2	3	1
ENSGMOG00000004018	2379	2794	1681
ENSGMOG00000004019	354	367	174
ENSGMOG00000004020	3271	3808	2383
ENSGMOG00000004021	1218	1303	794
ENSGMOG00000004022	279	312	159
ENSGMOG00000004023	975	1138	629
ENSGMOG00000004024	1707	2127	1152
ENSGMOG00000004025	919	1056	590
ENSGMOG00000004026	33293	35671	23415
ENSGMOG00000004027	11888	15045	8920
ENSGMOG00000004028	3	5	2
ENSGMOG00000004029	1023	1292	651
ENSGMOG00000004030	225	239	150
ENSGMOG00000004031	1226	1368	798
ENSGMOG00000004032	6974	7762	4677
ENSGMOG00000004033	390	405	321
ENSGMOG00000004034	230	228	131
ENSGMOG00000004035	10434	12649	7623
ENSGMOG00000004036	609	753	481
ENSGMOG00000004037	3193	3865	2327
ENSGMOG00000004038	0	0	0
ENSGMOG00000004039	381	305	259
ENSGMOG00000004040	6	12	6
ENSGMOG00000004041	459	541	346
ENSGMOG00000004042	2	0	0
ENSGMOG00000004043	0	0	0
ENSGMOG00000004044	8	13	9
ENSGMOG00000004045	10165	10279	7485
ENSGMOG00000004046	1150	1537	761
ENSGMOG00000004047	3167	3447	2073
ENSGMOG00000004048	709	788	469
ENSGMOG00000004049	409	536	266
ENSGMOG00000004050	2095	2448	1439
ENSGMOG00000004051	62	111	63
ENSGMOG00000004052	1	5	3
ENSGMOG00000004053	298	405	234
ENSGMOG00000004054	33	41	19
ENSGMOG00000004055	13	22	16
ENSGMOG00000004056	18627	17479	12139
ENSGMOG00000004057	7	0	6
ENSGMOG00000004058	73	85	54
ENSGMOG00000004059	3	3	3
ENSGMOG00000004060	8538	10894	6521
ENSGMOG00000004061	364	447	271
ENSGMOG00000004062	64	46	40
ENSGMOG00000004063	929	1147	614
ENSGMOG00000004064	4	9	7
ENSGMOG00000004065	411	460	286
ENSGMOG00000004066	2301	2746	1671
ENSGMOG00000004067	632	754	391
ENSGMOG00000004068	652	790	403
ENSGMOG00000004069	9	19	19
ENSGMOG00000004070	73	117	57
ENSGMOG00000004071	0	0	0
ENSGMOG00000004072	4500	4985	2614
ENSGMOG00000004073	4210	4523	2839
ENSGMOG00000004074	102	182	67
ENSGMOG00000004075	10063	12279	7513
ENSGMOG00000004076	61	63	26
ENSGMOG00000004077	23056	26876	15974
ENSGMOG00000004078	4231	5405	3295
ENSGMOG00000004079	1	0	1
ENSGMOG00000004080	16991	18906	11025
ENSGMOG00000004081	7667	11083	4595
ENSGMOG00000004082	149	158	95
ENSGMOG00000004083	222	261	130
ENSGMOG00000004084	8579	10196	6690
ENSGMOG00000004085	47	42	28
ENSGMOG00000004086	4028	4595	2725
ENSGMOG00000004087	9	14	5
ENSGMOG00000004088	1621	1755	982
ENSGMOG00000004089	375	434	273
ENSGMOG00000004090	35	12	17
ENSGMOG00000004091	2057	2535	1347
ENSGMOG00000004092	2913	3355	1957
ENSGMOG00000004093	2903	3609	2187
ENSGMOG00000004094	188	212	116
ENSGMOG00000004095	3244	3601	2329
ENSGMOG00000004096	1818	1912	1141
ENSGMOG00000004097	514	718	327
ENSGMOG00000004098	935	1021	594
ENSGMOG00000004099	578	579	266
ENSGMOG00000004100	116268	88586	66477
ENSGMOG00000004101	15450	17985	11102
ENSGMOG00000004102	0	0	0
ENSGMOG00000004103	14658	16930	10855
ENSGMOG00000004104	654	843	477
ENSGMOG00000004105	2077	2312	1379
ENSGMOG00000004106	1044	1103	668
ENSGMOG00000004107	4129	4770	2628
ENSGMOG00000004108	2642	3197	1800
ENSGMOG00000004109	74229	92607	53984
ENSGMOG00000004110	164	187	95
ENSGMOG00000004111	354	357	200
ENSGMOG00000004112	4	5	5
ENSGMOG00000004113	269	265	222
ENSGMOG00000004114	0	0	0
ENSGMOG00000004115	10	2	4
ENSGMOG00000004116	1160	1502	878
ENSGMOG00000004117	1845	2066	1382
ENSGMOG00000004118	23	40	24
ENSGMOG00000004119	258	146	119
ENSGMOG00000004120	28996	36263	17303
ENSGMOG00000004121	1486	1821	927
ENSGMOG00000004122	1313	1832	951
ENSGMOG00000004123	23	26	19
ENSGMOG00000004124	3	1	0
ENSGMOG00000004125	28	67	49
ENSGMOG00000004126	32667	38580	24613
ENSGMOG00000004127	434	486	319
ENSGMOG00000004128	6	9	3
ENSGMOG00000004129	1060	1239	661
ENSGMOG00000004130	501	647	368
ENSGMOG00000004131	211	269	202
ENSGMOG00000004132	46	44	36
ENSGMOG00000004133	31759	38421	22740
ENSGMOG00000004134	10	6	3
ENSGMOG00000004135	1466	1739	988
ENSGMOG00000004136	5906	7043	3706
ENSGMOG00000004137	2384	2850	1696
ENSGMOG00000004138	466	447	293
ENSGMOG00000004139	1273	1566	898
ENSGMOG00000004140	30827	34287	21845
ENSGMOG00000004141	0	0	0
ENSGMOG00000004142	12392	13847	9340
ENSGMOG00000004143	1160	1569	802
ENSGMOG00000004144	1092	1351	797
ENSGMOG00000004145	6710	8512	4634
ENSGMOG00000004146	10	16	4
ENSGMOG00000004147	926	1296	655
ENSGMOG00000004148	3340	4097	2058
ENSGMOG00000004149	350	512	226
ENSGMOG00000004150	8728	10577	6750
ENSGMOG00000004151	169	171	108
ENSGMOG00000004152	2	1	0
ENSGMOG00000004153	2038	2305	1314
ENSGMOG00000004154	22	26	22
ENSGMOG00000004155	159	184	133
ENSGMOG00000004156	852	1036	514
ENSGMOG00000004157	34	36	12
ENSGMOG00000004158	79	91	55
ENSGMOG00000004159	1194	1406	724
ENSGMOG00000004160	150	176	123
ENSGMOG00000004161	1074	1119	806
ENSGMOG00000004162	1305	1450	781
ENSGMOG00000004163	1765	1940	1102
ENSGMOG00000004164	1713	2292	1141
ENSGMOG00000004165	409	451	262
ENSGMOG00000004166	3	0	0
ENSGMOG00000004167	58	65	41
ENSGMOG00000004168	18854	22307	12288
ENSGMOG00000004169	598	650	368
ENSGMOG00000004170	259	322	161
ENSGMOG00000004171	1656	1758	1262
ENSGMOG00000004172	315	379	186
ENSGMOG00000004173	564	693	406
ENSGMOG00000004174	205	236	179
ENSGMOG00000004175	543	577	309
ENSGMOG00000004176	28322	35355	20780
ENSGMOG00000004177	16	20	5
ENSGMOG00000004178	173	136	84
ENSGMOG00000004179	92	121	60
ENSGMOG00000004180	24	0	8
ENSGMOG00000004181	534	655	352
ENSGMOG00000004182	218	221	136
ENSGMOG00000004183	3109	3845	2068
ENSGMOG00000004184	1659	1835	1199
ENSGMOG00000004185	0	1	0
ENSGMOG00000004186	7957	9323	5675
ENSGMOG00000004187	98	131	53
ENSGMOG00000004188	10411	10984	7537
ENSGMOG00000004189	1373	1573	827
ENSGMOG00000004190	1831	1419	969
ENSGMOG00000004191	170	207	122
ENSGMOG00000004192	3	0	0
ENSGMOG00000004193	798	899	522
ENSGMOG00000004194	1330	1383	703
ENSGMOG00000004195	533	641	387
ENSGMOG00000004196	4512	4516	3384
ENSGMOG00000004197	3549	3800	2400
ENSGMOG00000004198	1430	1585	1019
ENSGMOG00000004199	2931	3007	1738
ENSGMOG00000004200	614	661	372
ENSGMOG00000004201	8	16	20
ENSGMOG00000004202	805	893	593
ENSGMOG00000004203	7927	10116	5518
ENSGMOG00000004204	149	272	66
ENSGMOG00000004205	937	849	683
ENSGMOG00000004206	2396	2787	1665
ENSGMOG00000004207	121	191	70
ENSGMOG00000004208	9140	7567	5458
ENSGMOG00000004209	146	138	107
ENSGMOG00000004210	273	311	206
ENSGMOG00000004211	9	13	4
ENSGMOG00000004212	12404	13934	8717
ENSGMOG00000004213	27	35	0
ENSGMOG00000004214	143	380	182
ENSGMOG00000004215	3584	3912	2634
ENSGMOG00000004216	1943	2128	1173
ENSGMOG00000004217	16	17	17
ENSGMOG00000004218	5851	6671	3956
ENSGMOG00000004219	315	331	212
ENSGMOG00000004220	1494	1686	949
ENSGMOG00000004221	215	290	132
ENSGMOG00000004222	265	235	205
ENSGMOG00000004223	0	0	0
ENSGMOG00000004224	8	21	11
ENSGMOG00000004225	285	276	197
ENSGMOG00000004226	1060	1308	803
ENSGMOG00000004227	210	199	132
ENSGMOG00000004228	531	597	394
ENSGMOG00000004229	55	73	52
ENSGMOG00000004230	8228	9548	5707
ENSGMOG00000004231	1643	1726	993
ENSGMOG00000004232	27997	32337	17425
ENSGMOG00000004233	319	395	236
ENSGMOG00000004234	1452	2080	1041
ENSGMOG00000004235	14021	17058	9411
ENSGMOG00000004236	108	127	85
ENSGMOG00000004237	10675	12842	7798
ENSGMOG00000004238	438	692	397
ENSGMOG00000004239	2118	2199	1458
ENSGMOG00000004240	109	92	50
ENSGMOG00000004241	33864	36420	25421
ENSGMOG00000004242	3570	4190	2411
ENSGMOG00000004243	1453	1537	915
ENSGMOG00000004244	671	926	469
ENSGMOG00000004245	154	168	100
ENSGMOG00000004246	422	597	362
ENSGMOG00000004247	1701	1986	1089
ENSGMOG00000004248	52	58	25
ENSGMOG00000004249	19	27	14
ENSGMOG00000004250	2753	2776	1713
ENSGMOG00000004251	39	58	30
ENSGMOG00000004252	1450	1554	833
ENSGMOG00000004253	2749	3019	1956
ENSGMOG00000004254	3176	3497	2266
ENSGMOG00000004255	1151	1271	763
ENSGMOG00000004256	1858	1772	1236
ENSGMOG00000004257	1709	1764	1217
ENSGMOG00000004258	2083	2352	1468
ENSGMOG00000004259	2507	2805	1754
ENSGMOG00000004260	63	74	36
ENSGMOG00000004261	4602	5178	3332
ENSGMOG00000004262	1478	1996	1042
ENSGMOG00000004263	76	75	46
ENSGMOG00000004264	136	145	72
ENSGMOG00000004265	103	106	43
ENSGMOG00000004266	4997	5804	3302
ENSGMOG00000004267	7099	8468	4390
ENSGMOG00000004268	305	336	200
ENSGMOG00000004269	23437	24167	14931
ENSGMOG00000004270	6	5	8
ENSGMOG00000004271	1685	1769	1267
ENSGMOG00000004272	16	26	22
ENSGMOG00000004273	64	57	45
ENSGMOG00000004274	4170	5012	2675
ENSGMOG00000004275	2182	2784	1595
ENSGMOG00000004276	7598	9097	4880
ENSGMOG00000004277	6	9	4
ENSGMOG00000004278	3524	4216	2496
ENSGMOG00000004279	178	223	129
ENSGMOG00000004280	945	790	664
ENSGMOG00000004281	199	330	203
ENSGMOG00000004282	63	97	73
ENSGMOG00000004283	15744	16921	10544
ENSGMOG00000004284	115	129	63
ENSGMOG00000004285	86	83	30
ENSGMOG00000004286	642	894	523
ENSGMOG00000004287	1704	2081	1263
ENSGMOG00000004288	2994	3576	1980
ENSGMOG00000004289	6230	8125	4318
ENSGMOG00000004290	62	109	101
ENSGMOG00000004291	6015	6421	4108
ENSGMOG00000004292	678	834	470
ENSGMOG00000004293	3065	3329	2460
ENSGMOG00000004294	3333	3876	2373
ENSGMOG00000004295	5833	6480	3886
ENSGMOG00000004296	323	238	158
ENSGMOG00000004297	86	149	53
ENSGMOG00000004298	4643	5459	3066
ENSGMOG00000004299	101	70	43
ENSGMOG00000004300	342	446	258
ENSGMOG00000004301	781	855	651
ENSGMOG00000004302	38	52	24
ENSGMOG00000004303	235	182	143
ENSGMOG00000004304	7160	7726	4832
ENSGMOG00000004305	59	73	42
ENSGMOG00000004306	636	846	427
ENSGMOG00000004307	469	441	298
ENSGMOG00000004308	223	278	167
ENSGMOG00000004309	20	15	4
ENSGMOG00000004310	44	51	26
ENSGMOG00000004311	37067	43641	25892
ENSGMOG00000004312	2424	2619	1473
ENSGMOG00000004313	371	454	422
ENSGMOG00000004314	7086	9192	5868
ENSGMOG00000004315	686	881	499
ENSGMOG00000004316	2332	2732	1570
ENSGMOG00000004317	5209	6154	4182
ENSGMOG00000004318	591	651	407
ENSGMOG00000004319	1851	2358	1355
ENSGMOG00000004320	2360	2770	1433
ENSGMOG00000004321	1	1	2
ENSGMOG00000004322	2153	2444	1376
ENSGMOG00000004323	577	687	383
ENSGMOG00000004324	92	71	37
ENSGMOG00000004325	89	100	40
ENSGMOG00000004326	490	532	363
ENSGMOG00000004327	0	0	0
ENSGMOG00000004328	2419	2692	1448
ENSGMOG00000004329	199	229	167
ENSGMOG00000004330	905	1086	558
ENSGMOG00000004331	152	159	106
ENSGMOG00000004332	22	35	28
ENSGMOG00000004333	6645	7659	4113
ENSGMOG00000004334	633	780	415
ENSGMOG00000004335	1220	1395	789
ENSGMOG00000004336	5481	6504	3539
ENSGMOG00000004337	850	907	570
ENSGMOG00000004338	51	68	28
ENSGMOG00000004339	2	1	3
ENSGMOG00000004340	6078	7526	3648
ENSGMOG00000004341	23	48	17
ENSGMOG00000004342	2222	2708	1713
ENSGMOG00000004343	455	752	234
ENSGMOG00000004344	548	608	352
ENSGMOG00000004345	51	88	35
ENSGMOG00000004346	1701	1668	938
ENSGMOG00000004347	306	321	209
ENSGMOG00000004348	46	43	26
ENSGMOG00000004349	445	528	266
ENSGMOG00000004350	937	1248	555
ENSGMOG00000004351	320	497	278
ENSGMOG00000004352	82	116	76
ENSGMOG00000004353	1872	1919	1259
ENSGMOG00000004354	0	2	0
ENSGMOG00000004355	409	542	297
ENSGMOG00000004356	436	400	274
ENSGMOG00000004357	36393	43309	26138
ENSGMOG00000004358	2061	2538	1408
ENSGMOG00000004359	1486	1749	976
ENSGMOG00000004360	95	131	71
ENSGMOG00000004361	18	22	9
ENSGMOG00000004362	0	0	0
ENSGMOG00000004363	927	1092	550
ENSGMOG00000004364	953	1133	635
ENSGMOG00000004365	1	9	12
ENSGMOG00000004366	1332	1317	813
ENSGMOG00000004367	23	33	22
ENSGMOG00000004368	278	465	238
ENSGMOG00000004369	2664	3227	1792
ENSGMOG00000004370	800	952	530
ENSGMOG00000004371	0	0	1
ENSGMOG00000004372	51164	58645	33630
ENSGMOG00000004373	3756	4157	2501
ENSGMOG00000004374	64	48	51
ENSGMOG00000004375	1604	1728	1082
ENSGMOG00000004376	228	288	173
ENSGMOG00000004377	1127	1189	744
ENSGMOG00000004378	33	33	14
ENSGMOG00000004379	31	38	17
ENSGMOG00000004380	14473	15367	9394
ENSGMOG00000004381	2582	2924	1643
ENSGMOG00000004382	743	870	493
ENSGMOG00000004383	7	8	2
ENSGMOG00000004384	66	101	38
ENSGMOG00000004385	46	43	30
ENSGMOG00000004386	732	1188	642
ENSGMOG00000004387	606	736	410
ENSGMOG00000004388	2164	2159	1519
ENSGMOG00000004389	276	242	211
ENSGMOG00000004390	64	64	60
ENSGMOG00000004391	7	4	11
ENSGMOG00000004392	2251	2782	1491
ENSGMOG00000004393	715	725	545
ENSGMOG00000004394	6975	8038	5018
ENSGMOG00000004395	606	689	460
ENSGMOG00000004396	58	90	37
ENSGMOG00000004397	2969	3701	1984
ENSGMOG00000004398	35	34	27
ENSGMOG00000004399	0	8	1
ENSGMOG00000004400	5166	6149	3946
ENSGMOG00000004401	212	259	167
ENSGMOG00000004402	53	69	46
ENSGMOG00000004403	2100	2512	1390
ENSGMOG00000004404	66977	76850	45695
ENSGMOG00000004405	188	228	88
ENSGMOG00000004406	402	460	280
ENSGMOG00000004407	1706	1901	992
ENSGMOG00000004408	510	679	337
ENSGMOG00000004409	255	261	165
ENSGMOG00000004410	57	58	27
ENSGMOG00000004411	1816	2154	1228
ENSGMOG00000004412	2041	2790	1521
ENSGMOG00000004413	292	295	177
ENSGMOG00000004414	673	598	437
ENSGMOG00000004415	902	897	500
ENSGMOG00000004416	19	24	6
ENSGMOG00000004417	75	94	39
ENSGMOG00000004418	3	2	0
ENSGMOG00000004419	1216	1513	802
ENSGMOG00000004420	1	4	3
ENSGMOG00000004421	28	48	40
ENSGMOG00000004422	242	389	157
ENSGMOG00000004423	616	584	362
ENSGMOG00000004424	537	594	416
ENSGMOG00000004425	336	602	336
ENSGMOG00000004426	1385	1582	912
ENSGMOG00000004427	10759	11522	7209
ENSGMOG00000004428	1	2	3
ENSGMOG00000004429	34	37	10
ENSGMOG00000004430	2142	2519	1501
ENSGMOG00000004431	870	977	507
ENSGMOG00000004432	335	415	240
ENSGMOG00000004433	283	384	241
ENSGMOG00000004434	453	477	194
ENSGMOG00000004435	17	6	6
ENSGMOG00000004436	777	803	602
ENSGMOG00000004437	222	297	104
ENSGMOG00000004438	6425	7219	4191
ENSGMOG00000004439	7131	8002	4317
ENSGMOG00000004440	21	32	13
ENSGMOG00000004441	19245	23422	13455
ENSGMOG00000004442	4551	5050	3300
ENSGMOG00000004443	67	70	55
ENSGMOG00000004444	1892	1999	1140
ENSGMOG00000004445	1356	1702	823
ENSGMOG00000004446	36	40	14
ENSGMOG00000004447	249	349	196
ENSGMOG00000004448	27	32	5
ENSGMOG00000004449	16	17	7
ENSGMOG00000004450	1025	1595	988
ENSGMOG00000004451	7794	9085	5611
ENSGMOG00000004452	2064	2227	1288
ENSGMOG00000004453	3725	4615	2359
ENSGMOG00000004454	612	714	618
ENSGMOG00000004455	13217	14398	8562
ENSGMOG00000004456	1972	2067	1423
ENSGMOG00000004457	136	166	117
ENSGMOG00000004458	4011	4341	2581
ENSGMOG00000004459	0	0	0
ENSGMOG00000004460	775	904	617
ENSGMOG00000004461	761	776	580
ENSGMOG00000004462	7	3	0
ENSGMOG00000004463	428	514	317
ENSGMOG00000004464	5205	5915	3567
ENSGMOG00000004465	82	111	65
ENSGMOG00000004466	1308	1500	888
ENSGMOG00000004467	12973	14825	8267
ENSGMOG00000004468	68	104	54
ENSGMOG00000004469	11820	14681	8194
ENSGMOG00000004470	198	135	144
ENSGMOG00000004471	112	158	66
ENSGMOG00000004472	410	481	365
ENSGMOG00000004473	4686	5102	3320
ENSGMOG00000004474	418	414	260
ENSGMOG00000004475	7	21	4
ENSGMOG00000004476	5835	6697	4272
ENSGMOG00000004477	413	511	327
ENSGMOG00000004478	3037	3724	2256
ENSGMOG00000004479	38	58	39
ENSGMOG00000004480	1083	1319	848
ENSGMOG00000004481	644	780	372
ENSGMOG00000004482	269	444	312
ENSGMOG00000004483	316	326	165
ENSGMOG00000004484	1975	2133	1364
ENSGMOG00000004485	803	1048	606
ENSGMOG00000004486	1178	1246	830
ENSGMOG00000004487	248	270	132
ENSGMOG00000004488	12457	18051	10160
ENSGMOG00000004489	1678	1786	979
ENSGMOG00000004490	364	441	306
ENSGMOG00000004491	1088	1126	783
ENSGMOG00000004492	613	679	428
ENSGMOG00000004493	1593	1701	863
ENSGMOG00000004494	218	248	157
ENSGMOG00000004495	6839	7270	4411
ENSGMOG00000004496	15060	17515	9817
ENSGMOG00000004497	2981	3119	2053
ENSGMOG00000004498	3560	5118	2774
ENSGMOG00000004499	578	642	398
ENSGMOG00000004500	0	0	0
ENSGMOG00000004501	1778	1978	1052
ENSGMOG00000004502	69	147	45
ENSGMOG00000004503	394	402	271
ENSGMOG00000004504	6432	9656	5260
ENSGMOG00000004505	15	20	19
ENSGMOG00000004506	85	130	65
ENSGMOG00000004507	11	16	7
ENSGMOG00000004508	195	167	80
ENSGMOG00000004509	1362	1598	901
ENSGMOG00000004510	135	121	83
ENSGMOG00000004511	445	542	260
ENSGMOG00000004512	12	18	4
ENSGMOG00000004513	2420	2781	1686
ENSGMOG00000004514	2163	2873	1660
ENSGMOG00000004515	74	54	71
ENSGMOG00000004516	11421	14808	8360
ENSGMOG00000004517	28	48	31
ENSGMOG00000004518	240	295	137
ENSGMOG00000004519	1674	2055	1202
ENSGMOG00000004520	2394	2831	1764
ENSGMOG00000004521	10538	11370	6218
ENSGMOG00000004522	323	428	230
ENSGMOG00000004523	323	436	252
ENSGMOG00000004524	464	578	529
ENSGMOG00000004525	19376	23625	14012
ENSGMOG00000004526	691	849	519
ENSGMOG00000004527	7936	9283	5512
ENSGMOG00000004528	1251	1133	891
ENSGMOG00000004529	154	205	107
ENSGMOG00000004530	2831	4012	1809
ENSGMOG00000004531	2717	3062	1706
ENSGMOG00000004532	52	50	33
ENSGMOG00000004533	10	37	18
ENSGMOG00000004534	2426	2783	1593
ENSGMOG00000004535	36391	41835	24384
ENSGMOG00000004536	3936	4669	2647
ENSGMOG00000004537	6580	7715	4636
ENSGMOG00000004538	24842	31114	17941
ENSGMOG00000004539	26	36	33
ENSGMOG00000004540	4942	5534	3465
ENSGMOG00000004541	3693	4261	2399
ENSGMOG00000004542	7163	7922	4863
ENSGMOG00000004543	3569	4606	2802
ENSGMOG00000004544	1601	1849	941
ENSGMOG00000004545	67	69	39
ENSGMOG00000004546	5	8	6
ENSGMOG00000004547	0	1	1
ENSGMOG00000004548	2226	2302	1371
ENSGMOG00000004549	1631	1764	1171
ENSGMOG00000004550	4	6	0
ENSGMOG00000004551	261	290	181
ENSGMOG00000004552	2357	2698	1677
ENSGMOG00000004553	621	638	495
ENSGMOG00000004554	4494	5488	2941
ENSGMOG00000004555	3485	4373	2413
ENSGMOG00000004556	281	379	204
ENSGMOG00000004557	8	6	3
ENSGMOG00000004558	251	299	127
ENSGMOG00000004559	3804	5376	2353
ENSGMOG00000004560	1202	1175	874
ENSGMOG00000004561	751	844	453
ENSGMOG00000004562	1993	2181	1389
ENSGMOG00000004563	1612	1574	923
ENSGMOG00000004564	51	81	44
ENSGMOG00000004565	420	518	382
ENSGMOG00000004566	74	85	49
ENSGMOG00000004567	12	15	6
ENSGMOG00000004568	8	15	1
ENSGMOG00000004569	3271	4131	2235
ENSGMOG00000004570	5845	6109	4009
ENSGMOG00000004571	1740	1803	1064
ENSGMOG00000004572	348	374	191
ENSGMOG00000004573	149	159	92
ENSGMOG00000004574	312	374	178
ENSGMOG00000004575	67	80	45
ENSGMOG00000004576	70700	90968	51099
ENSGMOG00000004577	7381	8277	5224
ENSGMOG00000004578	1137	2181	1245
ENSGMOG00000004579	10	14	5
ENSGMOG00000004580	35	27	25
ENSGMOG00000004581	1	4	0
ENSGMOG00000004582	6817	7904	4633
ENSGMOG00000004583	1109	1305	699
ENSGMOG00000004584	179	222	153
ENSGMOG00000004585	352	429	200
ENSGMOG00000004586	2058	2340	1364
ENSGMOG00000004587	7	2	1
ENSGMOG00000004588	22447	26047	13668
ENSGMOG00000004589	450	424	244
ENSGMOG00000004590	726	910	474
ENSGMOG00000004591	931	1027	489
ENSGMOG00000004592	5672	6793	4038
ENSGMOG00000004593	1163	1352	927
ENSGMOG00000004594	770	1025	514
ENSGMOG00000004595	10025	11590	6856
ENSGMOG00000004596	117	165	92
ENSGMOG00000004597	3	6	4
ENSGMOG00000004598	1220	1507	938
ENSGMOG00000004599	23	27	16
ENSGMOG00000004600	205	225	119
ENSGMOG00000004601	79	136	63
ENSGMOG00000004602	0	6	0
ENSGMOG00000004603	13	12	6
ENSGMOG00000004604	5504	6228	3693
ENSGMOG00000004605	2	9	0
ENSGMOG00000004606	27	45	22
ENSGMOG00000004607	50	53	42
ENSGMOG00000004608	3426	4096	2167
ENSGMOG00000004609	74	65	40
ENSGMOG00000004610	925	1032	356
ENSGMOG00000004611	555	555	347
ENSGMOG00000004612	3685	4061	2412
ENSGMOG00000004613	4	5	4
ENSGMOG00000004614	342	380	266
ENSGMOG00000004615	209	217	91
ENSGMOG00000004616	1939	2077	1308
ENSGMOG00000004617	29	28	15
ENSGMOG00000004618	6	4	4
ENSGMOG00000004619	0	0	0
ENSGMOG00000004620	13	4	7
ENSGMOG00000004621	60181	74710	43752
ENSGMOG00000004622	607	745	410
ENSGMOG00000004623	3	9	7
ENSGMOG00000004624	79	102	70
ENSGMOG00000004625	24567	24633	15060
ENSGMOG00000004626	286	375	206
ENSGMOG00000004627	71	75	42
ENSGMOG00000004628	33	17	6
ENSGMOG00000004629	456	576	392
ENSGMOG00000004630	4449	4680	2732
ENSGMOG00000004631	283	287	137
ENSGMOG00000004632	1996	2140	1213
ENSGMOG00000004633	1404	1551	1017
ENSGMOG00000004634	7	22	9
ENSGMOG00000004635	38	68	23
ENSGMOG00000004636	25	25	21
ENSGMOG00000004637	1011	1222	653
ENSGMOG00000004638	0	0	0
ENSGMOG00000004639	761	840	404
ENSGMOG00000004640	342	421	250
ENSGMOG00000004641	6	2	4
ENSGMOG00000004642	653	834	489
ENSGMOG00000004643	906	1187	723
ENSGMOG00000004644	597	764	419
ENSGMOG00000004645	0	0	0
ENSGMOG00000004646	942	1238	792
ENSGMOG00000004647	2060	2494	1356
ENSGMOG00000004648	642	705	425
ENSGMOG00000004649	478	558	351
ENSGMOG00000004650	0	0	0
ENSGMOG00000004651	6136	6668	3822
ENSGMOG00000004652	136	202	97
ENSGMOG00000004653	3	2	1
ENSGMOG00000004654	501	560	277
