ID	sample_16	sample_17	sample_18
ENSGMOG00000006184	2775	2893	2246
ENSGMOG00000006185	0	0	0
ENSGMOG00000006186	762	618	546
ENSGMOG00000006187	708	544	464
ENSGMOG00000006188	355	370	232
ENSGMOG00000006189	84	89	86
ENSGMOG00000006190	121	111	88
ENSGMOG00000006191	4136	4126	3031
ENSGMOG00000006192	1036	789	717
ENSGMOG00000006193	1177	1266	899
ENSGMOG00000006194	1163	756	664
ENSGMOG00000006195	139	88	82
ENSGMOG00000006196	380	323	211
ENSGMOG00000006197	64	29	73
ENSGMOG00000006198	3297	3343	2424
ENSGMOG00000006199	594	558	430
ENSGMOG00000006200	1422	1127	1246
ENSGMOG00000006201	698	550	581
ENSGMOG00000006202	26	19	14
ENSGMOG00000006203	672	768	561
ENSGMOG00000006204	134	145	89
ENSGMOG00000006205	4623	4153	3444
ENSGMOG00000006206	4	5	8
ENSGMOG00000006207	395	385	236
ENSGMOG00000006208	1470	1033	912
ENSGMOG00000006209	7	8	8
ENSGMOG00000006210	50	58	55
ENSGMOG00000006211	21	30	19
ENSGMOG00000006212	568	449	515
ENSGMOG00000006213	409	491	305
ENSGMOG00000006214	1025	1049	668
ENSGMOG00000006215	443	418	378
ENSGMOG00000006216	810	770	545
ENSGMOG00000006217	160	123	80
ENSGMOG00000006218	4147	4319	3497
ENSGMOG00000006219	2173	1957	1452
ENSGMOG00000006220	13461	14056	9150
ENSGMOG00000006221	6489	5841	4717
ENSGMOG00000006222	0	0	0
ENSGMOG00000006223	1832	1469	1289
ENSGMOG00000006224	3747	3216	2725
ENSGMOG00000006225	810	681	528
ENSGMOG00000006226	0	0	2
ENSGMOG00000006227	4579	4022	3059
ENSGMOG00000006228	2781	3066	2214
ENSGMOG00000006229	90	90	50
ENSGMOG00000006230	1	0	2
ENSGMOG00000006231	50	38	57
ENSGMOG00000006232	6180	7132	4473
ENSGMOG00000006233	4080	3536	3247
ENSGMOG00000006234	120	112	62
ENSGMOG00000006235	1734	1050	1321
ENSGMOG00000006236	152	94	104
ENSGMOG00000006237	0	2	6
ENSGMOG00000006238	67	48	26
ENSGMOG00000006239	3059	2623	2289
ENSGMOG00000006240	587	581	373
ENSGMOG00000006241	1493	1481	1140
ENSGMOG00000006242	649	649	474
ENSGMOG00000006243	1680	1546	1152
ENSGMOG00000006244	68	71	31
ENSGMOG00000006245	680	546	495
ENSGMOG00000006246	7676	7139	5675
ENSGMOG00000006247	68	77	51
ENSGMOG00000006248	1581	1620	1078
ENSGMOG00000006249	570	387	385
ENSGMOG00000006250	0	3	2
ENSGMOG00000006251	214	205	156
ENSGMOG00000006252	3841	3600	2653
ENSGMOG00000006253	1500	1697	1182
ENSGMOG00000006254	27276	25530	20669
ENSGMOG00000006255	147	134	116
ENSGMOG00000006256	1315	1405	1019
ENSGMOG00000006257	3915	3265	2538
ENSGMOG00000006258	121	117	77
ENSGMOG00000006259	41154	32445	28476
ENSGMOG00000006260	2	9	0
ENSGMOG00000006261	1370	1033	957
ENSGMOG00000006262	4687	4532	3252
ENSGMOG00000006263	0	0	0
ENSGMOG00000006264	32	14	23
ENSGMOG00000006265	1716	1354	1324
ENSGMOG00000006266	0	1	0
ENSGMOG00000006267	4878	4522	3298
ENSGMOG00000006268	187	197	146
ENSGMOG00000006269	3482	3211	2764
ENSGMOG00000006270	34	27	28
ENSGMOG00000006271	277	379	220
ENSGMOG00000006272	17	17	15
ENSGMOG00000006273	1440	1165	923
ENSGMOG00000006274	3636	3159	2625
ENSGMOG00000006275	252	219	164
ENSGMOG00000006276	4	0	0
ENSGMOG00000006277	327	234	301
ENSGMOG00000006278	7179	5491	3983
ENSGMOG00000006279	780	687	642
ENSGMOG00000006280	275	298	174
ENSGMOG00000006281	362	336	260
ENSGMOG00000006282	5219	5320	3767
ENSGMOG00000006283	347	276	166
ENSGMOG00000006284	1645	1708	1200
ENSGMOG00000006285	2879	2532	2071
ENSGMOG00000006286	1664	1469	1275
ENSGMOG00000006287	231	215	225
ENSGMOG00000006288	5380	4377	4093
ENSGMOG00000006289	61	47	54
ENSGMOG00000006290	73	38	46
ENSGMOG00000006291	92	63	60
ENSGMOG00000006292	4707	4823	3390
ENSGMOG00000006293	1448	1272	880
ENSGMOG00000006294	323	179	173
ENSGMOG00000006295	1486	1627	1144
ENSGMOG00000006296	457	388	215
ENSGMOG00000006297	372	283	324
ENSGMOG00000006298	1301	1058	895
ENSGMOG00000006299	90	99	81
ENSGMOG00000006300	735	544	450
ENSGMOG00000006301	35	22	10
ENSGMOG00000006302	361	279	271
ENSGMOG00000006303	1068	956	677
ENSGMOG00000006304	313	308	217
ENSGMOG00000006305	3364	3591	2437
ENSGMOG00000006306	1150	499	748
ENSGMOG00000006307	19	31	20
ENSGMOG00000006308	23	11	14
ENSGMOG00000006309	0	0	5
ENSGMOG00000006310	1055	1014	761
ENSGMOG00000006311	465	457	392
ENSGMOG00000006312	5	8	4
ENSGMOG00000006313	3490	3585	2853
ENSGMOG00000006314	94	106	88
ENSGMOG00000006315	425	326	295
ENSGMOG00000006316	465	507	316
ENSGMOG00000006317	63	56	41
ENSGMOG00000006318	229	234	176
ENSGMOG00000006319	91	51	54
ENSGMOG00000006320	2373	2360	1509
ENSGMOG00000006321	640	448	357
ENSGMOG00000006322	1451	1325	1038
ENSGMOG00000006323	82	42	30
ENSGMOG00000006324	103	62	67
ENSGMOG00000006325	3067	3040	2208
ENSGMOG00000006326	713	790	597
ENSGMOG00000006327	30	33	22
ENSGMOG00000006328	224	221	130
ENSGMOG00000006329	6	0	0
ENSGMOG00000006330	1146	786	888
ENSGMOG00000006331	1613	1202	1101
ENSGMOG00000006332	27	22	14
ENSGMOG00000006333	1659	1657	1005
ENSGMOG00000006334	1012	835	646
ENSGMOG00000006335	432	376	320
ENSGMOG00000006336	10	11	3
ENSGMOG00000006337	0	0	2
ENSGMOG00000006338	343	347	302
ENSGMOG00000006339	696	647	535
ENSGMOG00000006340	1851	1549	1265
ENSGMOG00000006341	126	188	91
ENSGMOG00000006342	89	82	56
ENSGMOG00000006343	11	6	11
ENSGMOG00000006344	7726	7326	5606
ENSGMOG00000006345	3973	3255	3103
ENSGMOG00000006346	5273	4208	3548
ENSGMOG00000006347	439	308	324
ENSGMOG00000006348	2	3	1
ENSGMOG00000006349	137	134	109
ENSGMOG00000006350	638	559	496
ENSGMOG00000006351	2555	1930	1951
ENSGMOG00000006352	19	10	5
ENSGMOG00000006353	24384	22859	18657
ENSGMOG00000006354	1315	1557	969
ENSGMOG00000006355	184	126	106
ENSGMOG00000006356	3284	3238	2367
ENSGMOG00000006357	5	2	2
ENSGMOG00000006358	727	669	558
ENSGMOG00000006359	611	463	344
ENSGMOG00000006360	29	23	25
ENSGMOG00000006361	566	460	353
ENSGMOG00000006362	1848	1405	1320
ENSGMOG00000006363	693	618	565
ENSGMOG00000006364	1308	1068	934
ENSGMOG00000006365	1489	1431	1144
ENSGMOG00000006366	1690	1345	1097
ENSGMOG00000006367	17	13	16
ENSGMOG00000006368	2503	2082	2175
ENSGMOG00000006369	72	45	48
ENSGMOG00000006370	1857	1590	1273
ENSGMOG00000006371	88190	75551	57727
ENSGMOG00000006372	5319	5218	3713
ENSGMOG00000006373	53826	42694	33895
ENSGMOG00000006374	61	53	12
ENSGMOG00000006375	7	6	0
ENSGMOG00000006376	81	64	79
ENSGMOG00000006377	636	596	466
ENSGMOG00000006378	90776	79224	68063
ENSGMOG00000006379	192	136	115
ENSGMOG00000006380	18	12	7
ENSGMOG00000006381	164	146	112
ENSGMOG00000006382	373	279	287
ENSGMOG00000006383	221	211	183
ENSGMOG00000006384	42	236	225
ENSGMOG00000006385	141	114	108
ENSGMOG00000006386	18006	15910	12416
ENSGMOG00000006387	59	53	48
ENSGMOG00000006388	280	240	152
ENSGMOG00000006389	459	444	343
ENSGMOG00000006390	193	197	128
ENSGMOG00000006391	7	6	13
ENSGMOG00000006392	24894	23959	17364
ENSGMOG00000006393	3	5	0
ENSGMOG00000006394	3	2	4
ENSGMOG00000006395	676	639	474
ENSGMOG00000006396	6704	7085	4944
ENSGMOG00000006397	168	134	107
ENSGMOG00000006398	239	172	130
ENSGMOG00000006399	280	230	190
ENSGMOG00000006400	15	23	20
ENSGMOG00000006401	7116	6227	4899
ENSGMOG00000006402	249	234	232
ENSGMOG00000006403	495	386	426
ENSGMOG00000006404	397	263	299
ENSGMOG00000006405	650	656	432
ENSGMOG00000006406	417	281	359
ENSGMOG00000006407	645	693	399
ENSGMOG00000006408	268	246	145
ENSGMOG00000006409	1513	1146	842
ENSGMOG00000006410	0	4	0
ENSGMOG00000006411	2554	2278	1720
ENSGMOG00000006412	100	84	73
ENSGMOG00000006413	10	15	14
ENSGMOG00000006414	884	609	593
ENSGMOG00000006415	12	3	0
ENSGMOG00000006416	349	423	235
ENSGMOG00000006417	707	720	511
ENSGMOG00000006418	1074	1119	847
ENSGMOG00000006419	6576	5594	4691
ENSGMOG00000006420	16	14	8
ENSGMOG00000006421	12	8	4
ENSGMOG00000006422	1729	1355	1165
ENSGMOG00000006423	1036	1074	767
ENSGMOG00000006424	207	152	201
ENSGMOG00000006425	165	127	144
ENSGMOG00000006426	986	1025	678
ENSGMOG00000006427	2126	2312	1738
ENSGMOG00000006428	234	217	150
ENSGMOG00000006429	4673	4169	3452
ENSGMOG00000006430	1053	875	501
ENSGMOG00000006431	2932	3039	2254
ENSGMOG00000006432	403	336	221
ENSGMOG00000006433	88	77	66
ENSGMOG00000006434	813	1004	681
ENSGMOG00000006435	270	188	157
ENSGMOG00000006436	26	12	10
ENSGMOG00000006437	17	30	26
ENSGMOG00000006438	245	99	199
ENSGMOG00000006439	0	0	0
ENSGMOG00000006440	1296	1274	989
ENSGMOG00000006441	84	100	90
ENSGMOG00000006442	2	9	8
ENSGMOG00000006443	2869	2890	1816
ENSGMOG00000006444	78	70	35
ENSGMOG00000006445	62	59	39
ENSGMOG00000006446	2811	2498	2040
ENSGMOG00000006447	993	722	670
ENSGMOG00000006448	52	39	43
ENSGMOG00000006449	1128	739	690
ENSGMOG00000006450	3139	2613	2361
ENSGMOG00000006451	106	122	109
ENSGMOG00000006452	660	595	466
ENSGMOG00000006453	2452	2454	1640
ENSGMOG00000006454	17	19	13
ENSGMOG00000006455	252	153	160
ENSGMOG00000006456	1086	614	702
ENSGMOG00000006457	620	689	627
ENSGMOG00000006458	1848	1499	1254
ENSGMOG00000006459	66	76	39
ENSGMOG00000006460	19	15	15
ENSGMOG00000006461	763	565	556
ENSGMOG00000006462	13	4	4
ENSGMOG00000006463	1044	792	650
ENSGMOG00000006464	11870	11749	8141
ENSGMOG00000006465	609	214	561
ENSGMOG00000006466	4	4	3
ENSGMOG00000006467	601	647	624
ENSGMOG00000006468	652	647	510
ENSGMOG00000006469	95	70	96
ENSGMOG00000006470	1784	1617	1390
ENSGMOG00000006471	1077	1030	945
ENSGMOG00000006472	2221	1964	1589
ENSGMOG00000006473	8484	8607	5925
ENSGMOG00000006474	24	11	3
ENSGMOG00000006475	218	106	138
ENSGMOG00000006476	12263	9339	8855
ENSGMOG00000006477	0	0	0
ENSGMOG00000006478	504	294	551
ENSGMOG00000006479	880	852	615
ENSGMOG00000006480	76	61	28
ENSGMOG00000006481	2114	2522	1721
ENSGMOG00000006482	52	43	32
ENSGMOG00000006483	403	444	380
ENSGMOG00000006484	953	817	640
ENSGMOG00000006485	6520	6192	4862
ENSGMOG00000006486	340	305	239
ENSGMOG00000006487	140	132	77
ENSGMOG00000006488	1114	876	770
ENSGMOG00000006489	14	10	5
ENSGMOG00000006490	40	41	45
ENSGMOG00000006491	606	720	394
ENSGMOG00000006492	7381	6999	4732
ENSGMOG00000006493	2035	1338	1148
ENSGMOG00000006494	585	538	369
ENSGMOG00000006495	47	24	32
ENSGMOG00000006496	779	723	537
ENSGMOG00000006497	849	694	522
ENSGMOG00000006498	0	0	0
ENSGMOG00000006499	496	352	253
ENSGMOG00000006500	426	361	217
ENSGMOG00000006501	385	263	291
ENSGMOG00000006502	765	618	550
ENSGMOG00000006503	1303	1144	829
ENSGMOG00000006504	32	27	34
ENSGMOG00000006505	1581	1493	986
ENSGMOG00000006506	5139	4658	4023
ENSGMOG00000006507	905	730	678
ENSGMOG00000006508	68	53	52
ENSGMOG00000006509	18	16	10
ENSGMOG00000006510	222	227	185
ENSGMOG00000006511	4	4	0
ENSGMOG00000006512	1414	1187	997
ENSGMOG00000006513	89	47	82
ENSGMOG00000006514	2071	1786	1421
ENSGMOG00000006515	419	330	248
ENSGMOG00000006516	366	389	327
ENSGMOG00000006517	844	704	594
ENSGMOG00000006518	865	662	520
ENSGMOG00000006519	0	0	0
ENSGMOG00000006520	5915	5842	3944
ENSGMOG00000006521	10733	9705	7784
ENSGMOG00000006522	803	872	559
ENSGMOG00000006523	1442	1500	944
ENSGMOG00000006524	125	105	93
ENSGMOG00000006525	828	907	653
ENSGMOG00000006526	247	150	115
ENSGMOG00000006527	388	312	307
ENSGMOG00000006528	84	27	46
ENSGMOG00000006529	186	182	185
ENSGMOG00000006530	127	143	104
ENSGMOG00000006531	119	121	103
ENSGMOG00000006532	85	108	39
ENSGMOG00000006533	7091	7133	4791
ENSGMOG00000006534	2748	2509	1996
ENSGMOG00000006535	561	579	383
ENSGMOG00000006536	54	19	47
ENSGMOG00000006537	121	132	110
ENSGMOG00000006538	261	261	158
ENSGMOG00000006539	220	207	168
ENSGMOG00000006540	45	26	26
ENSGMOG00000006541	1120	1015	719
ENSGMOG00000006542	15	17	7
ENSGMOG00000006543	75	68	49
ENSGMOG00000006544	237	197	149
ENSGMOG00000006545	9103	6181	8237
ENSGMOG00000006546	476	350	312
ENSGMOG00000006547	816	782	511
ENSGMOG00000006548	1594	1497	1221
ENSGMOG00000006549	3	4	0
ENSGMOG00000006550	699	631	471
ENSGMOG00000006551	1425	1120	818
ENSGMOG00000006552	7	13	28
ENSGMOG00000006553	2910	2728	2300
ENSGMOG00000006554	6442	5891	4155
ENSGMOG00000006555	8568	7591	6306
ENSGMOG00000006556	115	46	113
ENSGMOG00000006557	108	115	52
ENSGMOG00000006558	4799	4807	3521
ENSGMOG00000006559	30	18	19
ENSGMOG00000006560	619	514	419
ENSGMOG00000006561	111	73	66
ENSGMOG00000006562	54	45	26
ENSGMOG00000006563	1127	982	796
ENSGMOG00000006564	1489	1438	1139
ENSGMOG00000006565	7557	7093	5224
ENSGMOG00000006566	1479	1380	1090
ENSGMOG00000006567	44	36	25
ENSGMOG00000006568	0	0	0
ENSGMOG00000006569	4617	3580	3232
ENSGMOG00000006570	1031	882	675
ENSGMOG00000006571	711	640	498
ENSGMOG00000006572	86	15	38
ENSGMOG00000006573	588	445	432
ENSGMOG00000006574	36	47	35
ENSGMOG00000006575	457	477	359
ENSGMOG00000006576	0	0	0
ENSGMOG00000006577	781	864	620
ENSGMOG00000006578	1290	1135	950
ENSGMOG00000006579	69	75	70
ENSGMOG00000006580	1542	1280	1054
ENSGMOG00000006581	154	215	154
ENSGMOG00000006582	944	744	653
ENSGMOG00000006583	192	192	156
ENSGMOG00000006584	8522	7379	6249
ENSGMOG00000006585	44	46	19
ENSGMOG00000006586	533	599	535
ENSGMOG00000006587	98	124	46
ENSGMOG00000006588	486	376	342
ENSGMOG00000006589	0	0	0
ENSGMOG00000006590	139	74	96
ENSGMOG00000006591	2276	2587	1596
ENSGMOG00000006592	377	327	203
ENSGMOG00000006593	7	2	2
ENSGMOG00000006594	633	717	500
ENSGMOG00000006595	5912	5418	3783
ENSGMOG00000006596	1408	1312	820
ENSGMOG00000006597	76	60	40
ENSGMOG00000006598	1	0	0
ENSGMOG00000006599	0	0	2
ENSGMOG00000006600	154	90	104
ENSGMOG00000006601	65	60	68
ENSGMOG00000006602	2135	2054	1496
ENSGMOG00000006603	37	39	24
ENSGMOG00000006604	3843	4030	2691
ENSGMOG00000006605	2784	2528	1970
ENSGMOG00000006606	7426	7593	5455
ENSGMOG00000006607	3672	3609	2578
ENSGMOG00000006608	96	178	114
ENSGMOG00000006609	921	436	690
ENSGMOG00000006610	31	21	18
ENSGMOG00000006611	211	214	175
ENSGMOG00000006612	652	596	485
ENSGMOG00000006613	6761	7293	4684
ENSGMOG00000006614	15	14	5
ENSGMOG00000006615	179	161	165
ENSGMOG00000006616	1648	1380	1104
ENSGMOG00000006617	1090	1143	743
ENSGMOG00000006618	2430	1904	1522
ENSGMOG00000006619	80	68	49
ENSGMOG00000006620	2272	2224	1527
ENSGMOG00000006621	10	5	10
ENSGMOG00000006622	2285	2037	1833
ENSGMOG00000006623	62	62	59
ENSGMOG00000006624	851	733	486
ENSGMOG00000006625	5688	4999	4417
ENSGMOG00000006626	2564	2251	1950
ENSGMOG00000006627	21213	18380	12830
ENSGMOG00000006628	786	649	398
ENSGMOG00000006629	0	1	0
ENSGMOG00000006630	8	7	6
ENSGMOG00000006631	142	132	115
ENSGMOG00000006632	9	4	4
ENSGMOG00000006633	3316	3003	2214
ENSGMOG00000006634	2055	2552	1527
ENSGMOG00000006635	9800	8094	6465
ENSGMOG00000006636	0	0	0
ENSGMOG00000006637	802	871	529
ENSGMOG00000006638	667	531	499
ENSGMOG00000006639	3632	3435	2559
ENSGMOG00000006640	1242	1191	729
ENSGMOG00000006641	1678	1857	1091
ENSGMOG00000006642	285	241	179
ENSGMOG00000006643	34	23	17
ENSGMOG00000006644	885	745	557
ENSGMOG00000006645	7	9	8
ENSGMOG00000006646	2183	1835	1370
ENSGMOG00000006647	2168	2191	1437
ENSGMOG00000006648	115	124	124
ENSGMOG00000006649	1427	1169	875
ENSGMOG00000006650	535	650	414
ENSGMOG00000006651	0	0	0
ENSGMOG00000006652	5	3	6
ENSGMOG00000006653	83	75	48
ENSGMOG00000006654	3884	3827	2664
ENSGMOG00000006655	17533	18185	11251
ENSGMOG00000006656	0	1	2
ENSGMOG00000006657	65	39	19
ENSGMOG00000006658	9	6	3
ENSGMOG00000006659	25	42	36
ENSGMOG00000006660	895	1007	842
ENSGMOG00000006661	30	38	6
ENSGMOG00000006662	685	634	527
ENSGMOG00000006663	189	161	126
ENSGMOG00000006664	193	263	162
ENSGMOG00000006665	2785	2587	1963
ENSGMOG00000006666	229	215	169
ENSGMOG00000006667	1107	569	406
ENSGMOG00000006668	2176	1777	1423
ENSGMOG00000006669	3291	3936	2224
ENSGMOG00000006670	6725	5850	5212
ENSGMOG00000006671	101	71	69
ENSGMOG00000006672	10	15	9
ENSGMOG00000006673	3727	2779	2375
ENSGMOG00000006674	205	258	124
ENSGMOG00000006675	2109	1788	1508
ENSGMOG00000006676	718	724	492
ENSGMOG00000006677	140	74	128
ENSGMOG00000006678	565	461	423
ENSGMOG00000006679	1093	952	826
ENSGMOG00000006680	669	466	477
ENSGMOG00000006681	21	20	18
ENSGMOG00000006682	3	0	0
ENSGMOG00000006683	54	50	50
ENSGMOG00000006684	883	881	518
ENSGMOG00000006685	1921	1767	1491
ENSGMOG00000006686	397	207	305
ENSGMOG00000006687	357	321	243
ENSGMOG00000006688	81	55	60
ENSGMOG00000006689	1	2	0
ENSGMOG00000006690	1603	1766	1221
ENSGMOG00000006691	471	386	263
ENSGMOG00000006692	76	45	64
ENSGMOG00000006693	168	113	104
ENSGMOG00000006694	473	495	433
ENSGMOG00000006695	507	366	394
ENSGMOG00000006696	1057	1073	735
ENSGMOG00000006697	4701	4144	3612
ENSGMOG00000006698	507	551	485
ENSGMOG00000006699	1761	1391	1173
ENSGMOG00000006700	72	125	64
ENSGMOG00000006701	95	85	87
ENSGMOG00000006702	828	820	581
ENSGMOG00000006703	62	53	42
ENSGMOG00000006704	1207	989	891
ENSGMOG00000006705	133	335	250
ENSGMOG00000006706	5	2	3
ENSGMOG00000006707	39	30	16
ENSGMOG00000006708	43	41	35
ENSGMOG00000006709	236	195	166
ENSGMOG00000006710	0	0	0
ENSGMOG00000006711	71	51	67
ENSGMOG00000006712	4394	4485	3084
ENSGMOG00000006713	1366	1361	1094
ENSGMOG00000006714	3722	3316	2518
ENSGMOG00000006715	1514	1325	1037
ENSGMOG00000006716	670	506	359
ENSGMOG00000006717	131	107	66
ENSGMOG00000006718	4508	4432	2875
ENSGMOG00000006719	564	681	625
ENSGMOG00000006720	2851	2550	2222
ENSGMOG00000006721	5785	4847	4450
ENSGMOG00000006722	4	2	1
ENSGMOG00000006723	286	331	234
ENSGMOG00000006724	1173	1008	821
ENSGMOG00000006725	64	31	42
ENSGMOG00000006726	171	163	113
ENSGMOG00000006727	63	72	39
ENSGMOG00000006728	63	37	45
ENSGMOG00000006729	24	17	8
ENSGMOG00000006730	2219	1902	1479
ENSGMOG00000006731	11875	10117	8818
ENSGMOG00000006732	0	0	1
ENSGMOG00000006733	2022	1711	1422
ENSGMOG00000006734	56	68	41
ENSGMOG00000006735	1448	1603	1049
ENSGMOG00000006736	3145	3031	2532
ENSGMOG00000006737	3854	3651	2722
ENSGMOG00000006738	589	272	463
ENSGMOG00000006739	229	125	186
ENSGMOG00000006740	18	5	4
ENSGMOG00000006741	1077	763	645
ENSGMOG00000006742	3482	3025	2408
ENSGMOG00000006743	1735	1230	1215
ENSGMOG00000006744	869	602	621
ENSGMOG00000006745	43	24	29
ENSGMOG00000006746	11052	10706	7817
ENSGMOG00000006747	222	202	151
ENSGMOG00000006748	7973	6689	5691
ENSGMOG00000006749	299	248	246
ENSGMOG00000006750	352	327	381
ENSGMOG00000006751	20	21	8
ENSGMOG00000006752	266	154	234
ENSGMOG00000006753	2443	2679	1833
ENSGMOG00000006754	1807	1917	1248
ENSGMOG00000006755	3657	3605	3322
ENSGMOG00000006756	8	9	5
ENSGMOG00000006757	13685	14101	10159
ENSGMOG00000006758	1740	1680	1205
ENSGMOG00000006759	1379	1234	1005
ENSGMOG00000006760	314	253	165
ENSGMOG00000006761	11116	12040	8352
ENSGMOG00000006762	6300	6948	4886
ENSGMOG00000006763	1021	914	597
ENSGMOG00000006764	2236	1989	1498
ENSGMOG00000006765	3615	3225	2516
ENSGMOG00000006766	915	789	617
ENSGMOG00000006767	427	365	262
ENSGMOG00000006768	56	54	30
ENSGMOG00000006769	3	2	6
ENSGMOG00000006770	704	676	447
ENSGMOG00000006771	63	56	33
ENSGMOG00000006772	1235	1210	705
ENSGMOG00000006773	73267	74339	54897
ENSGMOG00000006774	163	194	130
ENSGMOG00000006775	53	63	40
ENSGMOG00000006776	3494	3013	2312
ENSGMOG00000006777	25	10	11
ENSGMOG00000006778	92	123	48
ENSGMOG00000006779	60	66	51
ENSGMOG00000006780	388	371	276
ENSGMOG00000006781	11336	12126	8352
ENSGMOG00000006782	3898	3404	2625
ENSGMOG00000006783	832	742	536
ENSGMOG00000006784	6	10	2
ENSGMOG00000006785	66	31	37
ENSGMOG00000006786	692	588	459
ENSGMOG00000006787	43	36	32
ENSGMOG00000006788	0	3	2
ENSGMOG00000006789	16771	14019	12134
ENSGMOG00000006790	716	686	470
ENSGMOG00000006791	1194	1327	870
ENSGMOG00000006792	4742	3692	3447
ENSGMOG00000006793	399	386	305
ENSGMOG00000006794	926	648	453
ENSGMOG00000006795	27077	26373	21793
ENSGMOG00000006796	1915	1622	1348
ENSGMOG00000006797	659	634	543
ENSGMOG00000006798	26713	21350	18380
ENSGMOG00000006799	2347	2024	1730
ENSGMOG00000006800	295	312	212
ENSGMOG00000006801	36412	34672	27786
ENSGMOG00000006802	6085	3676	3648
ENSGMOG00000006803	491	440	381
ENSGMOG00000006804	139209	88662	91977
ENSGMOG00000006805	8190	7950	6876
ENSGMOG00000006806	12	33	13
ENSGMOG00000006807	353	490	348
ENSGMOG00000006808	8942	7066	6604
ENSGMOG00000006809	905	841	564
ENSGMOG00000006810	39	44	46
ENSGMOG00000006811	146	149	80
ENSGMOG00000006812	68	36	26
ENSGMOG00000006813	8	2	0
ENSGMOG00000006814	2861	2431	1854
ENSGMOG00000006815	268	236	172
ENSGMOG00000006816	2573	2147	1797
ENSGMOG00000006817	196	176	144
ENSGMOG00000006818	299	277	235
ENSGMOG00000006819	126	124	101
ENSGMOG00000006820	46	67	51
ENSGMOG00000006821	546	371	345
ENSGMOG00000006822	1605	1585	1160
ENSGMOG00000006823	1891	1636	1330
ENSGMOG00000006824	955	955	733
ENSGMOG00000006825	1524	1408	1100
ENSGMOG00000006826	710	746	597
ENSGMOG00000006827	3602	3534	2599
ENSGMOG00000006828	485	419	364
ENSGMOG00000006829	3	2	6
ENSGMOG00000006830	2404	2174	1520
ENSGMOG00000006831	1903	1585	1113
ENSGMOG00000006832	11316	10288	8306
ENSGMOG00000006833	93	86	96
ENSGMOG00000006834	16102	12768	10035
ENSGMOG00000006835	83	52	71
ENSGMOG00000006836	3151	2479	1684
ENSGMOG00000006837	390	419	378
ENSGMOG00000006838	999	899	658
ENSGMOG00000006839	362	391	331
ENSGMOG00000006840	1656	1809	1196
ENSGMOG00000006841	33	17	9
ENSGMOG00000006842	703	591	526
ENSGMOG00000006843	26	14	4
ENSGMOG00000006844	1077	767	924
ENSGMOG00000006845	405	357	326
ENSGMOG00000006846	183	156	107
ENSGMOG00000006847	5	9	5
ENSGMOG00000006848	2080	2122	1480
ENSGMOG00000006849	7139	7371	5298
ENSGMOG00000006850	1508	1376	1047
ENSGMOG00000006851	2582	2375	1933
ENSGMOG00000006852	61	37	39
ENSGMOG00000006853	975	805	546
ENSGMOG00000006854	1725	1882	1309
ENSGMOG00000006855	38	33	28
ENSGMOG00000006856	405	354	284
ENSGMOG00000006857	1940	1346	1332
ENSGMOG00000006858	200	219	162
ENSGMOG00000006859	3309	2778	2331
ENSGMOG00000006860	25054	9237	21838
ENSGMOG00000006861	1784	1591	1297
ENSGMOG00000006862	243	233	119
ENSGMOG00000006863	75	82	70
ENSGMOG00000006864	117	124	135
ENSGMOG00000006865	158	133	125
ENSGMOG00000006866	5526	5787	3941
ENSGMOG00000006867	28	35	35
ENSGMOG00000006868	156	123	102
ENSGMOG00000006869	668	593	410
ENSGMOG00000006870	422	437	299
ENSGMOG00000006871	25	26	14
ENSGMOG00000006872	664	653	460
ENSGMOG00000006873	1933	1720	1257
ENSGMOG00000006874	19660	19684	14339
ENSGMOG00000006875	1805	1607	1412
ENSGMOG00000006876	21250	18436	14845
ENSGMOG00000006877	192	191	166
ENSGMOG00000006878	164	148	64
ENSGMOG00000006879	701	621	529
ENSGMOG00000006880	2	1	0
ENSGMOG00000006881	2448	1960	1713
ENSGMOG00000006882	243	253	171
ENSGMOG00000006883	1414	1274	1060
ENSGMOG00000006884	88129	61127	54429
ENSGMOG00000006885	2299	2070	1657
ENSGMOG00000006886	45	14	16
ENSGMOG00000006887	1475	1400	1044
ENSGMOG00000006888	148748	122983	106985
ENSGMOG00000006889	18498	16458	13617
ENSGMOG00000006890	7436	6533	5580
ENSGMOG00000006891	441	365	369
ENSGMOG00000006892	53	48	22
ENSGMOG00000006893	3842	3005	2730
ENSGMOG00000006894	9687	9825	6914
ENSGMOG00000006895	2	3	1
ENSGMOG00000006896	3336	2765	2394
ENSGMOG00000006897	34	48	24
ENSGMOG00000006898	304	267	228
ENSGMOG00000006899	4210	4147	2656
ENSGMOG00000006900	1505	1384	1067
ENSGMOG00000006901	27	33	24
ENSGMOG00000006902	1597	1486	1024
ENSGMOG00000006903	8733	7747	6227
ENSGMOG00000006904	620	508	547
ENSGMOG00000006905	2979	2585	2078
ENSGMOG00000006906	5	1	1
ENSGMOG00000006907	334	307	180
ENSGMOG00000006908	53	63	36
ENSGMOG00000006909	4	5	5
ENSGMOG00000006910	1066	1090	695
ENSGMOG00000006911	22	17	18
ENSGMOG00000006912	4999	4430	3401
ENSGMOG00000006913	1472	1398	1096
ENSGMOG00000006914	2185	2254	1244
ENSGMOG00000006915	2012	1881	1645
ENSGMOG00000006916	18004	12977	11269
ENSGMOG00000006917	33	46	12
